gev_nuFnu10000_100000	gev_nuFnu1000_3000	gev_nuFnu100_300	gev_nuFnu3000_10000	gev_nuFnu300_1000	gev_nuFnu30_100	tev_0.3TeV	tev_1TeV	tev_3TeV	tev_10TeV	tev_30TeV	xmm_SC_EP_1_FLUX	xmm_SC_EP_2_FLUX	xmm_SC_EP_3_FLUX	xmm_SC_EP_4_FLUX	xmm_SC_EP_5_FLUX	gev_1FGL_Name	gev_CLASS1	gev_GLON	gev_GLAT	tev_fermi_names	tev_classes	tev_glat	tev_glon	marked
0.09196616483563975	0.0889527266352018	0.08954650182435762	0.09184948714578064	0.0897037034952183	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.11719368021936578	0.11121763624617774	0.10889951432140259	0.10636052047448043	0.10431006480237538	b'1FGL J0956.5+6938 '	b'sbg  '	141.44284057617188	40.54313278198242	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	40.56696319580078	141.4094696044922	0
0.09196616483563975	0.0889527266352018	0.08954650182435762	0.09184948714578064	0.0897037034952183	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.11719368021936578	0.11121763624617774	0.10889951432140259	0.10636052047448043	0.10431006480237538	b'1FGL J0956.5+6938 '	b'sbg  '	141.44284057617188	40.54313278198242	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	40.56696319580078	141.4094696044922	0
0.09196616483563975	0.0889527266352018	0.08954650182435762	0.09184948714578064	0.0897037034952183	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.11719368021936578	0.11121763624617774	0.10889951432140259	0.10636052047448043	0.10431006480237538	b'1FGL J0956.5+6938 '	b'sbg  '	141.44284057617188	40.54313278198242	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	40.56696319580078	141.4094696044922	0
0.09196616483563975	0.0889527266352018	0.08954650182435762	0.09184948714578064	0.0897037034952183	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.11719368021936578	0.11121763624617774	0.10889951432140259	0.10636052047448043	0.10431006480237538	b'1FGL J0956.5+6938 '	b'sbg  '	141.44284057617188	40.54313278198242	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	40.56696319580078	141.4094696044922	0
0.09196616483563975	0.0889527266352018	0.08954650182435762	0.09184948714578064	0.0897037034952183	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.11719368021936578	0.11121763624617774	0.10889951432140259	0.10636052047448043	0.10431006480237538	b'1FGL J0956.5+6938 '	b'sbg  '	141.44284057617188	40.54313278198242	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	40.56696319580078	141.4094696044922	0
0.09196616483563975	0.0889527266352018	0.08954650182435762	0.09184948714578064	0.0897037034952183	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.11719368021936578	0.11121763624617774	0.10889951432140259	0.10636052047448043	0.10431006480237538	b'1FGL J0956.5+6938 '	b'sbg  '	141.44284057617188	40.54313278198242	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	40.56696319580078	141.4094696044922	0
0.09196616483563975	0.0889527266352018	0.08954650182435762	0.09184948714578064	0.0897037034952183	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.11719368021936578	0.11121763624617774	0.10889951432140259	0.10636052047448043	0.10431006480237538	b'1FGL J0956.5+6938 '	b'sbg  '	141.44284057617188	40.54313278198242	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	40.56696319580078	141.4094696044922	0
0.09196616483563975	0.0889527266352018	0.08954650182435762	0.09184948714578064	0.0897037034952183	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.11719368021936578	0.11121763624617774	0.10889951432140259	0.10636052047448043	0.10431006480237538	b'1FGL J0956.5+6938 '	b'sbg  '	141.44284057617188	40.54313278198242	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	40.56696319580078	141.4094696044922	0
0.09196616483563975	0.0889527266352018	0.08954650182435762	0.09184948714578064	0.0897037034952183	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.11719368021936578	0.11121763624617774	0.10889951432140259	0.10636052047448043	0.10431006480237538	b'1FGL J0956.5+6938 '	b'sbg  '	141.44284057617188	40.54313278198242	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	40.56696319580078	141.4094696044922	0
0.09196616483563975	0.0889527266352018	0.08954650182435762	0.09184948714578064	0.0897037034952183	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.11719368021936578	0.11121763624617774	0.10889951432140259	0.10636052047448043	0.10431006480237538	b'1FGL J0956.5+6938 '	b'sbg  '	141.44284057617188	40.54313278198242	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	40.56696319580078	141.4094696044922	0
0.09196616483563975	0.0889527266352018	0.08954650182435762	0.09184948714578064	0.0897037034952183	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.11719368021936578	0.11121763624617774	0.10889951432140259	0.10636052047448043	0.10431006480237538	b'1FGL J0956.5+6938 '	b'sbg  '	141.44284057617188	40.54313278198242	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	40.56696319580078	141.4094696044922	0
0.09196616483563975	0.0889527266352018	0.08954650182435762	0.09184948714578064	0.0897037034952183	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.11719368021936578	0.11121763624617774	0.10889951432140259	0.10636052047448043	0.10431006480237538	b'1FGL J0956.5+6938 '	b'sbg  '	141.44284057617188	40.54313278198242	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	40.56696319580078	141.4094696044922	0
0.09196616483563975	0.0889527266352018	0.08954650182435762	0.09184948714578064	0.0897037034952183	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.11719368021936578	0.11121763624617774	0.10889951432140259	0.10636052047448043	0.10431006480237538	b'1FGL J0956.5+6938 '	b'sbg  '	141.44284057617188	40.54313278198242	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	40.56696319580078	141.4094696044922	0
0.09196616483563975	0.0889527266352018	0.08954650182435762	0.09184948714578064	0.0897037034952183	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.11719368021936578	0.11121763624617774	0.10889951432140259	0.10636052047448043	0.10431006480237538	b'1FGL J0956.5+6938 '	b'sbg  '	141.44284057617188	40.54313278198242	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	40.56696319580078	141.4094696044922	0
0.09196616483563975	0.0889527266352018	0.08954650182435762	0.09184948714578064	0.0897037034952183	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.11719368021936578	0.11121763624617774	0.10889951432140259	0.10636052047448043	0.10431006480237538	b'1FGL J0956.5+6938 '	b'sbg  '	141.44284057617188	40.54313278198242	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	40.56696319580078	141.4094696044922	0
0.09196616483563975	0.0889527266352018	0.08954650182435762	0.09184948714578064	0.0897037034952183	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.11719368021936578	0.11121763624617774	0.10889951432140259	0.10636052047448043	0.10431006480237538	b'1FGL J0956.5+6938 '	b'sbg  '	141.44284057617188	40.54313278198242	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	40.56696319580078	141.4094696044922	0
0.09196616483563975	0.0889527266352018	0.08954650182435762	0.09184948714578064	0.0897037034952183	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.11719368021936578	0.11121763624617774	0.10889951432140259	0.10636052047448043	0.10431006480237538	b'1FGL J0956.5+6938 '	b'sbg  '	141.44284057617188	40.54313278198242	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	40.56696319580078	141.4094696044922	0
0.09196616483563975	0.0889527266352018	0.08954650182435762	0.09184948714578064	0.0897037034952183	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.11719368021936578	0.11121763624617774	0.10889951432140259	0.10636052047448043	0.10431006480237538	b'1FGL J0956.5+6938 '	b'sbg  '	141.44284057617188	40.54313278198242	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	40.56696319580078	141.4094696044922	0
0.09196616483563975	0.0889527266352018	0.08954650182435762	0.09184948714578064	0.0897037034952183	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.11719368021936578	0.11121763624617774	0.10889951432140259	0.10636052047448043	0.10431006480237538	b'1FGL J0956.5+6938 '	b'sbg  '	141.44284057617188	40.54313278198242	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	40.56696319580078	141.4094696044922	0
0.09196616483563975	0.0889527266352018	0.08954650182435762	0.09184948714578064	0.0897037034952183	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.11719368021936578	0.11121763624617774	0.10889951432140259	0.10636052047448043	0.10431006480237538	b'1FGL J0956.5+6938 '	b'sbg  '	141.44284057617188	40.54313278198242	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	40.56696319580078	141.4094696044922	0
0.09196616483563975	0.0889527266352018	0.08954650182435762	0.09184948714578064	0.0897037034952183	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.11719368021936578	0.11121763624617774	0.10889951432140259	0.10636052047448043	0.10431006480237538	b'1FGL J0956.5+6938 '	b'sbg  '	141.44284057617188	40.54313278198242	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	40.56696319580078	141.4094696044922	0
0.09196616483563975	0.0889527266352018	0.08954650182435762	0.09184948714578064	0.0897037034952183	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.11719368021936578	0.11121763624617774	0.10889951432140259	0.10636052047448043	0.10431006480237538	b'1FGL J0956.5+6938 '	b'sbg  '	141.44284057617188	40.54313278198242	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	40.56696319580078	141.4094696044922	0
0.09196616483563975	0.0889527266352018	0.08954650182435762	0.09184948714578064	0.0897037034952183	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.11719368021936578	0.11121763624617774	0.10889951432140259	0.10636052047448043	0.10431006480237538	b'1FGL J0956.5+6938 '	b'sbg  '	141.44284057617188	40.54313278198242	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	40.56696319580078	141.4094696044922	0
0.09196616483563975	0.0889527266352018	0.08954650182435762	0.09184948714578064	0.0897037034952183	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.11719368021936578	0.11121763624617774	0.10889951432140259	0.10636052047448043	0.10431006480237538	b'1FGL J0956.5+6938 '	b'sbg  '	141.44284057617188	40.54313278198242	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	40.56696319580078	141.4094696044922	0
0.09196616483563975	0.0889527266352018	0.08954650182435762	0.09184948714578064	0.0897037034952183	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.11719368021936578	0.11121763624617774	0.10889951432140259	0.10636052047448043	0.10431006480237538	b'1FGL J0956.5+6938 '	b'sbg  '	141.44284057617188	40.54313278198242	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	40.56696319580078	141.4094696044922	0
0.09196616483563975	0.0889527266352018	0.08954650182435762	0.09184948714578064	0.0897037034952183	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.11719368021936578	0.11121763624617774	0.10889951432140259	0.10636052047448043	0.10431006480237538	b'1FGL J0956.5+6938 '	b'sbg  '	141.44284057617188	40.54313278198242	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	40.56696319580078	141.4094696044922	0
0.09196616483563975	0.0889527266352018	0.08954650182435762	0.09184948714578064	0.0897037034952183	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.11719368021936578	0.11121763624617774	0.10889951432140259	0.10636052047448043	0.10431006480237538	b'1FGL J0956.5+6938 '	b'sbg  '	141.44284057617188	40.54313278198242	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	40.56696319580078	141.4094696044922	0
0.20345660135208218	0.19678997677617027	0.1981035846902193	0.20319847548291306	0.1984513616986152	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	b'1FGL J0956.5+6938 '	b'sbg  '	141.44284057617188	40.54313278198242	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	40.56696319580078	141.4094696044922	0
0.20345660135208218	0.19678997677617027	0.1981035846902193	0.20319847548291306	0.1984513616986152	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	b'1FGL J0956.5+6938 '	b'sbg  '	141.44284057617188	40.54313278198242	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	40.56696319580078	141.4094696044922	0
0.09844069532738867	0.0856441051344934	0.08450351787277821	0.08900532279461723	0.08400354087759274	-0.0	0.0938918563193954	0.10432485333611775	0.11314570812008612	0.12080516048928738	0.12623523972824316	-0.0	-0.0	-0.0	-0.0	-0.0	b'1FGL J1018.6-5856 '	b'HMB  '	284.3512268066406	-1.69010591506958	b'1FGL J1018.6-5856'	b'bin'	-1.7795172929763794	284.3140869140625	1
0.20345660135208218	0.19678997677617027	0.1981035846902193	0.20319847548291306	0.1984513616986152	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	b'1FGL J0956.5+6938 '	b'sbg  '	141.44284057617188	40.54313278198242	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	40.56696319580078	141.4094696044922	0
0.10150655347583044	0.09818050713709775	0.09883587939382264	0.10137777187244089	0.09900938885611488	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.12609335075997713	0.12152152971571532	0.12361558580037668	0.12985943298862412	-0.0	b'1FGL J0956.5+6938 '	b'sbg  '	141.44284057617188	40.54313278198242	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	40.56696319580078	141.4094696044922	0
0.20345660135208218	0.19678997677617027	0.1981035846902193	0.20319847548291306	0.1984513616986152	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	b'1FGL J0956.5+6938 '	b'sbg  '	141.44284057617188	40.54313278198242	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	40.56696319580078	141.4094696044922	0
0.20345660135208218	0.19678997677617027	0.1981035846902193	0.20319847548291306	0.1984513616986152	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	b'1FGL J0956.5+6938 '	b'sbg  '	141.44284057617188	40.54313278198242	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	40.56696319580078	141.4094696044922	0
0.20345660135208218	0.19678997677617027	0.1981035846902193	0.20319847548291306	0.1984513616986152	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	b'1FGL J0956.5+6938 '	b'sbg  '	141.44284057617188	40.54313278198242	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	40.56696319580078	141.4094696044922	0
0.20345660135208218	0.19678997677617027	0.1981035846902193	0.20319847548291306	0.1984513616986152	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	b'1FGL J0956.5+6938 '	b'sbg  '	141.44284057617188	40.54313278198242	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	40.56696319580078	141.4094696044922	0
0.20345660135208218	0.19678997677617027	0.1981035846902193	0.20319847548291306	0.1984513616986152	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	b'1FGL J0956.5+6938 '	b'sbg  '	141.44284057617188	40.54313278198242	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	40.56696319580078	141.4094696044922	0
0.20345660135208218	0.19678997677617027	0.1981035846902193	0.20319847548291306	0.1984513616986152	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	b'1FGL J0956.5+6938 '	b'sbg  '	141.44284057617188	40.54313278198242	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	40.56696319580078	141.4094696044922	0
0.20345660135208218	0.19678997677617027	0.1981035846902193	0.20319847548291306	0.1984513616986152	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	b'1FGL J0956.5+6938 '	b'sbg  '	141.44284057617188	40.54313278198242	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	40.56696319580078	141.4094696044922	0
0.20345660135208218	0.19678997677617027	0.1981035846902193	0.20319847548291306	0.1984513616986152	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	b'1FGL J0956.5+6938 '	b'sbg  '	141.44284057617188	40.54313278198242	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	40.56696319580078	141.4094696044922	0
0.20345660135208218	0.19678997677617027	0.1981035846902193	0.20319847548291306	0.1984513616986152	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	b'1FGL J0956.5+6938 '	b'sbg  '	141.44284057617188	40.54313278198242	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	40.56696319580078	141.4094696044922	0
0.20345660135208218	0.19678997677617027	0.1981035846902193	0.20319847548291306	0.1984513616986152	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	b'1FGL J0956.5+6938 '	b'sbg  '	141.44284057617188	40.54313278198242	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	40.56696319580078	141.4094696044922	0
0.20345660135208218	0.19678997677617027	0.1981035846902193	0.20319847548291306	0.1984513616986152	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	b'1FGL J0956.5+6938 '	b'sbg  '	141.44284057617188	40.54313278198242	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	40.56696319580078	141.4094696044922	0
0.20345660135208218	0.19678997677617027	0.1981035846902193	0.20319847548291306	0.1984513616986152	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	b'1FGL J0956.5+6938 '	b'sbg  '	141.44284057617188	40.54313278198242	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	40.56696319580078	141.4094696044922	0
0.20345660135208218	0.19678997677617027	0.1981035846902193	0.20319847548291306	0.1984513616986152	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	b'1FGL J0956.5+6938 '	b'sbg  '	141.44284057617188	40.54313278198242	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	40.56696319580078	141.4094696044922	0
0.20345660135208218	0.19678997677617027	0.1981035846902193	0.20319847548291306	0.1984513616986152	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	b'1FGL J0956.5+6938 '	b'sbg  '	141.44284057617188	40.54313278198242	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	40.56696319580078	141.4094696044922	0
0.20345660135208218	0.19678997677617027	0.1981035846902193	0.20319847548291306	0.1984513616986152	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	b'1FGL J0956.5+6938 '	b'sbg  '	141.44284057617188	40.54313278198242	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	40.56696319580078	141.4094696044922	0
0.0919594108031978	0.09196218927995208	0.10245918620509958	0.09165866768336835	0.09577443363783648	-0.0	0.08784136589806497	0.09402759077575719	0.10401117123525808	0.11506352571072005	0.12524245877074544	-0.0	-0.0	-0.0	-0.0	-0.0	b'                  '	b'PWN  '	26.79593276977539	-0.19858986139297485	b''	b'unid'	-0.19760440289974213	26.79511260986328	0
0.20345660135208218	0.19678997677617027	0.1981035846902193	0.20319847548291306	0.1984513616986152	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	b'1FGL J0956.5+6938 '	b'sbg  '	141.44284057617188	40.54313278198242	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	40.56696319580078	141.4094696044922	0
0.20345660135208218	0.19678997677617027	0.1981035846902193	0.20319847548291306	0.1984513616986152	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	b'1FGL J0956.5+6938 '	b'sbg  '	141.44284057617188	40.54313278198242	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	40.56696319580078	141.4094696044922	0
0.20345660135208218	0.19678997677617027	0.1981035846902193	0.20319847548291306	0.1984513616986152	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	b'1FGL J0956.5+6938 '	b'sbg  '	141.44284057617188	40.54313278198242	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	40.56696319580078	141.4094696044922	0
0.10273145695256794	0.09218963944618228	0.08844398817478319	0.09689841338397773	0.09005753000048343	-0.0	0.08466157297127772	0.0948123090747093	0.10457631211366235	0.11638574342159606	0.1292430344607599	-0.0	-0.0	-0.0	-0.0	-0.0	b'1FGL J1826.2-1450 '	b'HMB  '	16.885555267333984	-1.2937952280044556	b''	b'bin'	-1.2892162799835205	16.881586074829098	1
0.20345660135208218	0.19678997677617027	0.1981035846902193	0.20319847548291306	0.1984513616986152	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	b'1FGL J0956.5+6938 '	b'sbg  '	141.44284057617188	40.54313278198242	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	40.56696319580078	141.4094696044922	0
0.20345660135208218	0.19678997677617027	0.1981035846902193	0.20319847548291306	0.1984513616986152	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	b'1FGL J0956.5+6938 '	b'sbg  '	141.44284057617188	40.54313278198242	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	40.56696319580078	141.4094696044922	0
0.20345660135208218	0.19678997677617027	0.1981035846902193	0.20319847548291306	0.1984513616986152	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	b'1FGL J0956.5+6938 '	b'sbg  '	141.44284057617188	40.54313278198242	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	40.56696319580078	141.4094696044922	0
0.20345660135208218	0.19678997677617027	0.1981035846902193	0.20319847548291306	0.1984513616986152	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	b'1FGL J0956.5+6938 '	b'sbg  '	141.44284057617188	40.54313278198242	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	40.56696319580078	141.4094696044922	0
0.20345660135208218	0.19678997677617027	0.1981035846902193	0.20319847548291306	0.1984513616986152	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	b'1FGL J0956.5+6938 '	b'sbg  '	141.44284057617188	40.54313278198242	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	40.56696319580078	141.4094696044922	0
0.20345660135208218	0.19678997677617027	0.1981035846902193	0.20319847548291306	0.1984513616986152	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	b'1FGL J0956.5+6938 '	b'sbg  '	141.44284057617188	40.54313278198242	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	40.56696319580078	141.4094696044922	0
0.20345660135208218	0.19678997677617027	0.1981035846902193	0.20319847548291306	0.1984513616986152	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	b'1FGL J0956.5+6938 '	b'sbg  '	141.44284057617188	40.54313278198242	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	40.56696319580078	141.4094696044922	0
