gev_nuFnu10000_100000	gev_nuFnu1000_3000	gev_nuFnu100_300	gev_nuFnu3000_10000	gev_nuFnu300_1000	gev_nuFnu30_100	s_FLUX_U	s_FLUX_B	s_FLUX_V	s_FLUX_R	s_FLUX_I	s_FLUX_G	s_FLUX_J	s_FLUX_H	s_FLUX_K	s_FLUX_u	s_FLUX_g	s_FLUX_r	s_FLUX_i	s_FLUX_z	xmm_SC_EP_1_FLUX	xmm_SC_EP_2_FLUX	xmm_SC_EP_3_FLUX	xmm_SC_EP_4_FLUX	xmm_SC_EP_5_FLUX	s_MAIN_ID	s_class	s_nan_spectra	gev_1FGL_Name	gev_CLASS1	gev_GLON	gev_GLAT	marked
1.4989225487918429e-05	3.91936516186658e-05	0.00026516717504394404	1.8206948311800012e-05	0.0001298529921813764	0.0	0.21125460397731508	0.04516542338219095	0.06528387778615982	0.0	0.0	0.08211183519850392	0.20361340612186504	0.1926664986140442	0.19943694492727723	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	b'HD 192039'	B0Ve	False	b'                  '	b'     '	78.48635864257812	4.593683242797852	0
0.004514897430254615	0.00728241845013758	4.809734132586896e-07	0.005776971666642419	0.0009282786875890722	0.0	0.052563179467338156	0.010343814225516683	0.019800713476943236	0.0	0.0722239296805473	0.026325598801141152	0.18564371317456757	0.27522068262374993	0.339375321342159	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	b'Cl Trumpler   14     4'	B0Ve	False	b'                  '	b'     '	287.3520812988281	-0.5559729933738708	0
0.0015398589909116154	0.02489282505237152	0.007677547570201566	0.017450053111951445	0.017154961532553553	0.0	4.109174273505788e-05	4.505673545510716e-05	0.0006071244913454353	0.0	0.0	0.002356046734766159	0.1630378572953976	0.30569481091345274	0.45950276582885813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	b'[MT91] 213'	B0Ve	False	b'1FGL J2032.2+4127 '	b'PSR  '	80.21859741210938	1.018826603889465	0
0.0022185488484373493	0.026135858999631504	0.01177323519693843	0.006024291858395038	0.011120557223977283	0.0	0.1781087728623968	0.025744623055613536	0.03393832749454139	0.03987361781112064	0.0	0.053135774633749654	0.1533505835622783	0.16970183556327545	0.1869329048885185	0.0	0.03316512660044094	0.036365473706476886	0.03241046769420848	0.0	0.0	0.0	0.0	0.0	0.0	b'CPD-59  2674'	B0Ve	False	b'                  '	b'     '	288.04620361328125	-0.8621091246604919	0
0.010690934033232999	0.05831845489589044	0.05307768268758579	0.034816840096486695	0.0813487276368207	0.0	0.0179424497385813	0.004148585629329173	0.010348413981794393	0.0	0.051746378336739944	0.015979960638835798	0.15201212219465096	0.24540247613519725	0.26416697399485467	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	b'CPD-59  2596'	B0Ve	False	b'1FGL J1045.2-5942 '	b'BIN  '	287.6058044433594	-0.6330745816230774	0
0.011173833477112052	0.05310717778463817	0.17273691141406639	0.03387249823333322	0.12135325387169642	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005340007939886434	0.10411078943133964	0.49830552784792764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	b'[LCL2005b] G305.3+0.2 A2'	B0Ve	False	b'                  '	b'     '	305.2882995605469	0.2709760367870331	0
0.01779891640494847	0.10822963311128823	0.11965438757045875	0.07301402736210173	0.10249004230459349	0.0	0.09034907597532635	0.022694886321596084	0.037663590707964746	0.04425051334718951	0.06108334776491388	0.039547512431822696	0.09202889587091069	0.09658840701606562	0.09460676381081969	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	b'CPD-59  3179'	B0Ve	False	b'                  '	b'spp  '	291.0348815917969	-0.08761725574731828	0
0.0006934475749667549	0.0037827182356239618	0.003442785282384794	0.002258329651821151	0.0052765340924403135	0.0	0.0397994026982328	0.008548235065272091	0.014121358143906988	0.013799925323466718	0.0606563461840752	0.0	0.1815001634989412	0.2684584724770748	0.33256500944740264	0.0	0.013485786362018432	0.02343564402314537	0.02817584193922671	0.0	0.0	0.0	0.0	0.0	0.0	b'CPD-58  2649'	B0Ve	False	b'1FGL J1045.2-5942 '	b'BIN  '	287.6058044433594	-0.6330745816230774	0
7.105862591322148e-05	0.00022157815180984995	3.819215486528694e-07	0.00016834253150051125	0.0005992773455621022	0.0	0.05757859874687852	0.011488454797153495	0.024561862801577117	0.015497485292796584	0.06764906369943106	0.04056594580660074	0.20618690413772137	0.22660080182776313	0.2566027550956527	0.0	0.01906609658917216	0.03237882087843692	0.04076257175048184	0.0	0.0	0.0	0.0	0.0	0.0	b'CD-59  3472'	B0Ve	False	b'                  '	b'     '	289.7934875488281	-0.5101538300514221	0
0.0462888696941086	0.2315291831194816	0.2702137833167702	0.1448358835145162	0.3034612537016064	0.0	0.0026992843040566767	0.0002467917077994763	0.00016966929911214014	0.00011568361303100474	9.254689042480381e-05	0.00017738153998087376	7.712240868733653e-05	6.169792694986924e-05	3.0848963474934634e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	b'AzV 216'	B0Ve	False	b'1FGL J0101.3-7257 '	b'GAL  '	302.1451416015625	-44.41674041748047	0
0.47635726795088945	0.058012259194411435	0.26992119089318456	0.0714754816112267	0.12423380035028783	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	b'MAC 1-159'	B0Ve	False	b'                  '	b'bcu  '	120.66645050048828	-22.005041122436523	0
0.046384024482734966	0.23200513145492718	0.27076925454787504	0.14513361875783518	0.30408507086636094	0.0	0.0011823984914800163	0.00013137761016444822	7.728094715555785e-05	0.0	4.636856829333473e-05	9.273713658666939e-05	3.8640473577778944e-05	3.0912378862223154e-05	2.318428414666737e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	b'AzV 233'	B0Ve	False	b'1FGL J0101.3-7257 '	b'GAL  '	302.1451416015625	-44.41674041748047	0
0.0	0.05058863019651502	0.026764374021982118	0.018900468720427235	0.052558145178178764	0.0	0.10455819370827593	0.04564057767071112	0.05745968964999714	0.0	0.0	0.06096194832375355	0.16381754283775637	0.21299071052089721	0.20575971917150554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	b'LS   I +62   58'	B0Ve	False	b'                  '	b'     '	117.30192565917969	-0.03711618110537529	0
0.0012296069060855862	0.3450631916541747	0.0009000215498152256	0.09305715770687659	0.5597500221830478	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	b'BBRW W3 (c)'	B0Ve	True	b'                  '	b'     '	133.77803039550778	1.1206753253936768	0
0.0012296069060855862	0.3450631916541747	0.0009000215498152256	0.09305715770687659	0.5597500221830478	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	b'[WBN72] W 3 IRS  2b'	B0Ve	True	b'                  '	b'     '	133.77803039550778	1.1206753253936768	0
0.0002624004501453809	0.07363714075655571	0.0001920663088693	0.019858574273357653	0.11945171831972069	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7865980998913512	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	b'2MASS J02254709+6206131'	B0Ve	False	b'                  '	b'     '	133.77803039550778	1.1206753253936768	0
0.026391126171708457	0.41914483403229064	1.6692679425501403e-05	0.2966038743708515	0.09564905310800136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010349461243809446	0.059576172869567304	0.09226878552434578	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	b'2MASS J18444314-0346178'	B0Ve	False	b'1FGL J1844.2-0342c'	b'     '	28.795940399169922	-0.14492496848106384	0
0.0007519505041261593	0.012155770403479389	0.003749132745231347	0.008521284294214506	0.008377183916711585	0.0	0.00010766457358561052	0.00025821895822895744	0.0013243035914960331	0.0023550085310958353	0.0	0.002782263803489816	0.1702145224532856	0.3365085288308333	0.4528941673942219	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	b'Schulte 21'	B0Ve	False	b'1FGL J2032.2+4127 '	b'PSR  '	80.21859741210938	1.018826603889465	0
0.000783637471179272	0.0047650538981356535	0.005268054501629662	0.0032146073649036407	0.0045123554572287896	0.0	0.2396868129050261	0.04782383346831662	0.06755288301175659	0.03017480796479655	0.10462717531534733	0.06817803934848551	0.11793550602339836	0.12320960567916026	0.12607958465165903	0.0	0.0	0.0	0.05618804293897672	0.0	0.0	0.0	0.0	0.0	0.0	b'HD 306181'	B0Ve	False	b'                  '	b'spp  '	291.0348815917969	-0.08761725574731828	0
0.0009660754262164064	0.08644566902026761	0.10535043912521097	0.04048562080265569	0.110041329429983	0.0	0.0	0.018603409678081946	0.03087480626845018	0.03308248665419778	0.0	0.037291200275699266	0.13602204236241902	0.15332357499524574	0.16580850697372215	0.0	0.027516790081079382	0.02185810229046048	0.03232994661631041	0.0	0.0	0.0	0.0	0.0	0.0	b'UCAC4 146-087591'	B0Ve	False	b'1FGL J1134.8-6055 '	b'PSR  '	293.8061218261719	0.6015774011611938	0
0.0007300900210917586	0.008600905885724538	0.003874389125714013	0.001982501026766438	0.0036596029264464305	0.0	0.1614331853228612	0.03147685648358339	0.045498062960132916	0.041494619058559445	0.0	0.05602655294631403	0.17782558262265508	0.22079746698364247	0.24660018463650824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	b'CPD-59  2700'	B0Ve	False	b'                  '	b'     '	288.04620361328125	-0.8621091246604919	0
0.046436059511322465	0.23226540196362783	0.2710730118448784	0.1452964341255246	0.3044262028731675	0.0	0.0	6.963087897403869e-05	0.00011605146495673107	0.0	0.0	6.189411464358995e-05	6.963087897403869e-05	6.963087897403869e-05	0.00011605146495673107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	b'AzV 228'	B0Ve	False	b'1FGL J0101.3-7257 '	b'GAL  '	302.1451416015625	-44.41674041748047	0
0.0028422614993314716	0.017282901513794476	0.019107290088909528	0.011659415335235807	0.0163663615626742	0.0	0.07748061340478854	0.02133997350862352	0.04357061051662287	0.06444559802316219	0.10695310120550221	0.05061670892078214	0.17627591644701904	0.18931863550331857	0.20239216926467365	0.0	0.0	0.0	0.0	0.0	1.975301618831058e-06	1.7185124083830056e-05	3.377765768201049e-05	3.19998862250626e-05	0.0002635052359520244	b'V* EN Car'	B0Ve	False	b'                  '	b'spp  '	291.0348815917969	-0.08761725574731828	0
0.0028422614993314716	0.017282901513794476	0.019107290088909528	0.011659415335235807	0.0163663615626742	0.0	0.07748061340478854	0.02133997350862352	0.04357061051662287	0.06444559802316219	0.10695310120550221	0.05061670892078214	0.17627591644701904	0.18931863550331857	0.20239216926467365	0.0	0.0	0.0	0.0	0.0	1.975301618831058e-06	1.7185124083830056e-05	3.377765768201049e-05	3.19998862250626e-05	0.0002635052359520244	b'V* EN Car'	B0Ve	False	b'                  '	b'spp  '	291.0348815917969	-0.08761725574731828	0
0.0028422614993314716	0.017282901513794476	0.019107290088909528	0.011659415335235807	0.0163663615626742	0.0	0.07748061340478854	0.02133997350862352	0.04357061051662287	0.06444559802316219	0.10695310120550221	0.05061670892078214	0.17627591644701904	0.18931863550331857	0.20239216926467365	0.0	0.0	0.0	0.0	0.0	1.975301618831058e-06	1.7185124083830056e-05	3.377765768201049e-05	3.19998862250626e-05	0.0002635052359520244	b'V* EN Car'	B0Ve	False	b'                  '	b'spp  '	291.0348815917969	-0.08761725574731828	0
0.0028422614993314716	0.017282901513794476	0.019107290088909528	0.011659415335235807	0.0163663615626742	0.0	0.07748061340478854	0.02133997350862352	0.04357061051662287	0.06444559802316219	0.10695310120550221	0.05061670892078214	0.17627591644701904	0.18931863550331857	0.20239216926467365	0.0	0.0	0.0	0.0	0.0	1.975301618831058e-06	1.7185124083830056e-05	3.377765768201049e-05	3.19998862250626e-05	0.0002635052359520244	b'V* EN Car'	B0Ve	False	b'                  '	b'spp  '	291.0348815917969	-0.08761725574731828	0
0.04641200123737203	0.2321450665017378	0.27093257036797097	0.14522115682049488	0.30426848128646344	0.0	0.0007964738632876457	7.732755954249068e-05	3.866377977124536e-05	0.0	2.3198267862747222e-05	4.639653572549443e-05	1.546551190849815e-05	7.732755954249075e-06	1.546551190849815e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	b'OGLE SMC-SC8  83095'	B0Ve	False	b'1FGL J0101.3-7257 '	b'GAL  '	302.1451416015625	-44.41674041748047	0
0.046452232060065705	0.23234629434713658	0.27116741997388794	0.14534703733535426	0.30453222710641425	0.0	0.0	9.287350628476493e-05	6.191567085650998e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	b'AzV 227'	B0Ve	False	b'1FGL J0101.3-7257 '	b'GAL  '	302.1451416015625	-44.41674041748047	0
0.0001342192727855045	0.037665802314259964	9.8242972863617e-05	0.01015776991255254	0.061100210601654964	0.0	0.0	0.0	0.0	0.0	0.0	5.534815372598182e-06	0.03789688085606453	0.22110757190831595	0.6318337673461303	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	b'2MASS J02252738+6203432'	B0Ve	False	b'                  '	b'     '	133.77803039550778	1.1206753253936768	0
1.0571854719973457e-06	4.815270153484928e-05	9.331482621217725e-05	2.017039254397738e-05	7.619680842371702e-05	0.0	0.5706178860505656	0.0013688157191928587	0.0038578540759819668	0.00702012866491757	0.0	0.08484870987064788	0.09127363969534401	0.09757659370558054	0.10699060501905608	0.0	0.0005204100321355102	0.0043285763905731535	0.03135780499324208	0.0	0.0	3.310601686839638e-09	2.7588347390330246e-08	3.64166185552359e-08	1.6553008434198167e-08	b'HD 104705'	B0Ve	False	b'                  '	b'psr  '	297.5268859863281	-0.3541572391986847	0
0.00027928372080573	0.004164373182455866	0.0063771700448027446	0.0019105341014296505	0.006207970256364271	0.0	0.0002529681698527928	0.00011562735126629875	0.0008376524360735501	0.0030413183462791866	0.013275818919845639	0.0019044154220548763	0.11273566325889935	0.27865183298105517	0.570245371808815	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	b'LS   I +61  303'	B0Ve	False	b'1FGL J0240.5+6113 '	b'HMB  '	135.67884826660156	1.0862773656845093	0
4.394405431388799e-07	2.801231760913306e-06	4.3188345668329274e-05	2.497334690077054e-06	3.157194736964531e-05	0.0	0.0	4.020101056851098e-05	0.0005810829337542421	0.0	0.0	0.0014042282211614923	0.09467554996225747	0.35337665121621264	0.5498417883560135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	b'HD 330587'	B0Ve	False	b'                  '	b'     '	336.03656005859375	1.7293071746826172	0
0.11663345446025138	0.2895909037626756	0.2420876802250449	0.12082405345216302	0.230863908099865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	b'[CHP2004] J095549.8+693934'	B0Ve	True	b'1FGL J0956.5+6938 '	b'sbg  '	141.44284057617188	40.54313278198242	0
0.11663345446025138	0.2895909037626756	0.2420876802250449	0.12082405345216302	0.230863908099865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	b'[MTK2001b] 8'	B0Ve	True	b'1FGL J0956.5+6938 '	b'sbg  '	141.44284057617188	40.54313278198242	0
0.11663345446025138	0.2895909037626756	0.2420876802250449	0.12082405345216302	0.230863908099865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	b'[CHP2004] J095637.5+694137'	B0Ve	True	b'1FGL J0956.5+6938 '	b'sbg  '	141.44284057617188	40.54313278198242	0
0.11663345446025138	0.2895909037626756	0.2420876802250449	0.12082405345216302	0.230863908099865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	b'CXOU J095601.7+694308'	B0Ve	True	b'1FGL J0956.5+6938 '	b'sbg  '	141.44284057617188	40.54313278198242	0
0.11663345446025138	0.2895909037626756	0.2420876802250449	0.12082405345216302	0.230863908099865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	b'CXOU J095548.9+694010'	B0Ve	True	b'1FGL J0956.5+6938 '	b'sbg  '	141.44284057617188	40.54313278198242	0
0.11663345446025138	0.2895909037626756	0.2420876802250449	0.12082405345216302	0.230863908099865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	b'CXOU J095527.1+693923'	B0Ve	True	b'1FGL J0956.5+6938 '	b'sbg  '	141.44284057617188	40.54313278198242	0
0.11663345446025138	0.2895909037626756	0.2420876802250449	0.12082405345216302	0.230863908099865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	b'CXOU J095552.8+694020'	B0Ve	True	b'1FGL J0956.5+6938 '	b'sbg  '	141.44284057617188	40.54313278198242	0
0.11663345446025138	0.2895909037626756	0.2420876802250449	0.12082405345216302	0.230863908099865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	b'CXOU J095552.4+694024'	B0Ve	True	b'1FGL J0956.5+6938 '	b'sbg  '	141.44284057617188	40.54313278198242	0
0.11663345446025138	0.2895909037626756	0.2420876802250449	0.12082405345216302	0.230863908099865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	b'CXOU J095550.7+694039'	B0Ve	True	b'1FGL J0956.5+6938 '	b'sbg  '	141.44284057617188	40.54313278198242	0
0.11663345446025138	0.2895909037626756	0.2420876802250449	0.12082405345216302	0.230863908099865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	b'CXOU J095547.5+694120'	B0Ve	True	b'1FGL J0956.5+6938 '	b'sbg  '	141.44284057617188	40.54313278198242	0
0.11663345446025138	0.2895909037626756	0.2420876802250449	0.12082405345216302	0.230863908099865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	b'CXOU J095527.2+694050'	B0Ve	True	b'1FGL J0956.5+6938 '	b'sbg  '	141.44284057617188	40.54313278198242	0
0.11663345446025138	0.2895909037626756	0.2420876802250449	0.12082405345216302	0.230863908099865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	b'CXOU J095600.7+694107'	B0Ve	True	b'1FGL J0956.5+6938 '	b'sbg  '	141.44284057617188	40.54313278198242	0
0.04645007506939626	0.23233550544062423	0.271154828424057	0.14534028820426928	0.3045180862752145	0.0	0.00010060829321935236	0.0	1.547819895682346e-05	0.0	0.0	7.739099478411731e-06	1.547819895682346e-05	1.547819895682346e-05	4.643459687047036e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	b'[MA93] 1147'	B0Ve	False	b'1FGL J0101.3-7257 '	b'GAL  '	302.1451416015625	-44.41674041748047	0
0.11663345446025138	0.2895909037626756	0.2420876802250449	0.12082405345216302	0.230863908099865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	b'CXOU J095549.1+694036'	B0Ve	True	b'1FGL J0956.5+6938 '	b'sbg  '	141.44284057617188	40.54313278198242	0
0.11663345446025138	0.2895909037626756	0.2420876802250449	0.12082405345216302	0.230863908099865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	b'CXOU J095546.5+694040'	B0Ve	True	b'1FGL J0956.5+6938 '	b'sbg  '	141.44284057617188	40.54313278198242	0
0.11663345446025138	0.2895909037626756	0.2420876802250449	0.12082405345216302	0.230863908099865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	b'CXOU J095552.7+694045'	B0Ve	True	b'1FGL J0956.5+6938 '	b'sbg  '	141.44284057617188	40.54313278198242	0
0.11663345446025138	0.2895909037626756	0.2420876802250449	0.12082405345216302	0.230863908099865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	b'CXOU J095622.7+694134'	B0Ve	True	b'1FGL J0956.5+6938 '	b'sbg  '	141.44284057617188	40.54313278198242	0
0.11663345446025138	0.2895909037626756	0.2420876802250449	0.12082405345216302	0.230863908099865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	b'CXOU J095551.4+694035'	B0Ve	True	b'1FGL J0956.5+6938 '	b'sbg  '	141.44284057617188	40.54313278198242	0
0.11663345446025138	0.2895909037626756	0.2420876802250449	0.12082405345216302	0.230863908099865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	b'CXOU J095553.0+694048'	B0Ve	True	b'1FGL J0956.5+6938 '	b'sbg  '	141.44284057617188	40.54313278198242	0
0.11663345446025138	0.2895909037626756	0.2420876802250449	0.12082405345216302	0.230863908099865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	b'CXOU J095614.7+694249'	B0Ve	True	b'1FGL J0956.5+6938 '	b'sbg  '	141.44284057617188	40.54313278198242	0
0.11663345446025138	0.2895909037626756	0.2420876802250449	0.12082405345216302	0.230863908099865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	b'CXOU J095550.5+694056'	B0Ve	True	b'1FGL J0956.5+6938 '	b'sbg  '	141.44284057617188	40.54313278198242	0
0.11663345446025138	0.2895909037626756	0.2420876802250449	0.12082405345216302	0.230863908099865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	b'CXOU J095544.8+694100'	B0Ve	True	b'1FGL J0956.5+6938 '	b'sbg  '	141.44284057617188	40.54313278198242	0
0.11663345446025138	0.2895909037626756	0.2420876802250449	0.12082405345216302	0.230863908099865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	b'CXOU J095550.2+694039'	B0Ve	True	b'1FGL J0956.5+6938 '	b'sbg  '	141.44284057617188	40.54313278198242	0
0.11663345446025138	0.2895909037626756	0.2420876802250449	0.12082405345216302	0.230863908099865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	b'[RVZ2004] 40.49+57.4'	B0Ve	True	b'1FGL J0956.5+6938 '	b'sbg  '	141.44284057617188	40.54313278198242	0
0.11663345446025138	0.2895909037626756	0.2420876802250449	0.12082405345216302	0.230863908099865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	b'CXOU J095615.1+693951'	B0Ve	True	b'1FGL J0956.5+6938 '	b'sbg  '	141.44284057617188	40.54313278198242	0
0.11663345446025138	0.2895909037626756	0.2420876802250449	0.12082405345216302	0.230863908099865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	b'[SST2011] J095554.56+694100.4'	B0Ve	True	b'1FGL J0956.5+6938 '	b'sbg  '	141.44284057617188	40.54313278198242	0
0.11663345446025138	0.2895909037626756	0.2420876802250449	0.12082405345216302	0.230863908099865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	b'CXOU J095550.9+694044'	B0Ve	True	b'1FGL J0956.5+6938 '	b'sbg  '	141.44284057617188	40.54313278198242	0
0.11663345446025138	0.2895909037626756	0.2420876802250449	0.12082405345216302	0.230863908099865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	b'CXOU J095552.2+694042'	B0Ve	True	b'1FGL J0956.5+6938 '	b'sbg  '	141.44284057617188	40.54313278198242	0
0.11663345446025138	0.2895909037626756	0.2420876802250449	0.12082405345216302	0.230863908099865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	b'CXOU J095621.2+694224'	B0Ve	True	b'1FGL J0956.5+6938 '	b'sbg  '	141.44284057617188	40.54313278198242	0
0.006598974842767555	0.22881456263152164	0.31386721544796603	0.09015373243769627	0.3605078636897841	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0884437641679792e-06	6.176887528335957e-06	2.264858760389847e-05	2.573703136806643e-05	b'2FGL J1019.0-5856'	B0Ve	True	b'1FGL J1018.6-5856 '	b'HMB  '	284.3512268066406	-1.69010591506958	0
0.006598974842767555	0.22881456263152164	0.31386721544796603	0.09015373243769627	0.3605078636897841	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0884437641679792e-06	6.176887528335957e-06	2.264858760389847e-05	2.573703136806643e-05	b'2FGL J1019.0-5856'	B0Ve	True	b'1FGL J1018.6-5856 '	b'HMB  '	284.3512268066406	-1.69010591506958	0
0.006598974842767555	0.22881456263152164	0.31386721544796603	0.09015373243769627	0.3605078636897841	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0884437641679792e-06	6.176887528335957e-06	2.264858760389847e-05	2.573703136806643e-05	b'2FGL J1019.0-5856'	B0Ve	True	b'1FGL J1018.6-5856 '	b'HMB  '	284.3512268066406	-1.69010591506958	0
