xmm_SC_EP_1_FLUX	xmm_SC_EP_2_FLUX	xmm_SC_EP_3_FLUX	xmm_SC_EP_4_FLUX	xmm_SC_EP_5_FLUX	gev_nuFnu10000_100000	gev_nuFnu1000_3000	gev_nuFnu100_300	gev_nuFnu3000_10000	gev_nuFnu300_1000	gev_nuFnu30_100	tev_0.3TeV	tev_1TeV	tev_3TeV	tev_10TeV	tev_30TeV
0.07552903916968551	0.07478303112548956	0.07666807292379985	0.07773118164174692	0.07482519086536527	0.05627600489227748	0.05781563913173716	0.059192551463404575	0.05715341742004517	0.05846414666286982	-0.0	0.056877061019569713	0.05918466877635338	0.06412049750836187	0.07206507689852021	0.07931442050077363
0.07672081677236003	0.07688293287192771	0.0785038523498669	0.07918846323168259	0.07468961817386065	0.055691065728652143	0.057214696835585936	0.05857729738465236	0.05655935833130914	0.05785646370604819	-0.0	0.05628587441053557	0.05856949663114246	0.063454021800721	0.07131602433360723	0.0784900174380481
0.08708952280921776	0.08408355516417554	0.08608209588696168	0.08756345862721183	-0.0	0.05942491504815372	0.061050699146727415	0.06250465627276569	0.060351422980345897	0.06173549375891452	-0.0	0.060059603124748416	0.06249633251187923	0.06770834433918096	0.07609746073536383	0.08375243959435356
0.07584229098114975	0.079567532655547	0.07889575417025628	0.07672779813995302	0.08248508641303784	0.05500784307919144	0.05651278215234818	0.05785866620398168	0.055865483395620245	0.05714667577319963	-0.0	0.05559535459844669	0.05785096115076789	0.06267556255727863	0.0704411133859228	0.07752709534329906
0.08040688939147116	0.07846403684687417	0.07765555404014994	0.07651115845798043	0.07525916040682896	0.05548144765411544	0.056999343898288736	0.0583568156946599	0.05634647205170001	0.05763869519393791	-0.0	0.05607401750919635	0.05834904430275242	0.0632151843912111	0.07104759478375337	0.07819458537708018
0.0849000135685008	0.08438297467173891	0.08591911866052844	0.08527872154018548	-0.0	0.05981835364355247	0.061454901681992906	0.0629184851213204	0.06075099577011703	0.06214423016065903	-0.0	0.06045724384286235	0.06291010625074149	0.06815662560087055	0.07660128439318264	0.08430694509374755
0.08064402478156951	0.07905541869242921	0.082126111326771	0.08022137286536554	0.07576143100306064	0.054618749713013164	0.05611304372580961	0.05744940777944243	0.05547032358256804	0.05674245355327943	-0.0	0.055202105518793766	0.057441757227276555	0.062232232220231595	0.06994285407615099	0.07697871393423852
0.0813419528753102	0.07945223718611616	0.0794106808627543	0.08189078762009953	0.07960986345884484	0.05426527720672564	0.0557499006969889	0.05707761629283328	0.055111340002674064	0.056375237215011566	-0.0	0.05484485774778835	0.05707001525223373	0.061829488048855734	0.0694902095894664	0.0764805359442974
0.08930444546161637	0.08997330951392471	0.08827641586509588	0.08504114819357293	0.08106098430144361	0.05136734304596577	0.05277268303580738	0.05402949449959853	0.05216822346370231	0.05336462464366226	-0.0	0.051915972187988185	0.0540222993781492	0.058527601561176174	0.06577921680414403	0.07239623804415264
0.09840667707087201	0.09677835511916541	0.09122162332734833	0.09017220375927303	-0.0	0.05654426417430836	0.05809123761946429	0.05947471348587835	0.05742585919611049	0.058742836488815196	-0.0	0.0571481854460876	0.05946679322323925	0.06442615031115023	0.07240860032071947	0.07969250045756802
0.0767339313267288	0.07740598983156066	0.07769983818705445	0.07753760598614305	0.07911112141011792	0.05546406159918529	0.056981482184762865	0.0583385285942666	0.05632881492666753	0.05762063312881316	-0.0	0.056056445762427104	0.058330759637656916	0.0631953748383837	0.07102533081196111	0.07817008177427079
0.08797634856474724	0.08781532144684782	0.08711228453964982	0.08262972152177814	0.07595192952375171	0.05247122468099396	0.053906765356986866	0.05519058563632703	0.0532893159788845	0.05451142776041288	-0.0	0.05303164383586127	0.05518323589207733	0.05978535679386976	0.06719280888601706	0.0739520295817947
0.0783252763764511	0.07943659094971521	0.07932260691073856	0.07873936653577564	0.08011383600585378	0.054788420460605926	0.05628735643213644	0.05762787184202013	0.055642639706992694	0.056918721493596974	-0.0	0.05537358843558116	0.0576201975237499	0.06242555391691366	0.07016012848104357	0.07721784492882516
0.08270280838218413	0.08246122894035465	0.07769641873155568	0.07546756904095843	0.07022638465109986	0.055458082386192945	0.056975339388711174	0.05833223950403289	0.056322742490348555	0.05761442143013301	-0.0	0.05605040268842309	0.05832447138494294	0.06318856216373644	0.07101767404163935	0.07816165477568682
0.07625744515765269	0.07590090448981829	0.0764109378527404	0.07915903490769795	0.07311799665605186	0.05615720579947286	0.05769358985883804	0.0590675955176493	0.057032766102433304	0.05834072838542742	-0.0	0.056756993092511775	0.059059729471013005	0.06398513862940883	0.07191294694944463	0.07914698712983957
0.08491144316911677	0.08499460785064614	0.08047350207604775	0.08011012913820557	0.07807015898527898	0.05364359081982435	0.05511120582397864	0.05642371053813032	0.05447996075599615	0.055729378217528006	-0.0	0.05421653143659222	0.05641619657832553	0.06112114280475763	0.06869409982004401	0.07560434198552793
0.08239706061022394	0.08193445578021123	0.08296238692699745	0.08126459935444036	-0.0	0.06089970795418248	0.06256584036210365	0.06405588143800393	0.061849209732048126	0.06326763003831941	-0.0	0.06155014756314612	0.06404735110006983	0.0693887133532462	0.07798602877401185	0.08583098701299548
0.08671003240916675	0.08627280484055128	0.08476073732720149	0.08300146646771855	0.08146833822150323	0.052405215648043894	0.05383895040751095	0.055121155635255964	0.053222277783459816	0.054442852142956494	-0.0	0.05296492979313329	0.05511381513701707	0.05971014655034046	0.06710828003496146	0.07385899760117928
0.08479851892323424	0.08459652426283655	0.0832414981698177	0.07899976922508917	0.07869036306654006	0.053483339212929484	0.054946569953108815	0.05625515377035025	0.05431721062832402	0.05556289565597454	-0.0	0.05405456826167796	0.05624766225729286	0.06093855321297189	0.06848888723617108	0.07537848616368141
0.08505896254682076	0.08077941876541246	0.08063986391795651	0.08422168919007753	0.0831055175489029	0.053167814204914614	0.054622412614020066	0.055923276439849234	0.05399676619514054	0.05523510230284481	-0.0	0.05373567328737383	0.05591582912297989	0.06057904616322715	0.0680848369840339	0.07493379071644586
0.08367200866332293	0.08405642940954546	0.08144761495260094	0.08224303540732471	0.07522738577331216	0.053817133105751064	0.055289495988613484	0.05660624678444804	0.05465620878082634	0.055909668230581536	-0.0	0.054391927241696426	0.05659870851624515	0.061318875705905454	0.06891633198105816	0.07584892945876814
0.0969339586424043	0.09294676497585148	0.09579718658140805	0.08527790698559806	-0.0	0.05705427379174015	0.05861520039989965	0.0600111547379617	0.057943820494342525	0.059272676464664255	-0.0	0.05766364222356783	0.060003163037305365	0.06500725180309823	0.07306170073837634	0.08041129912378206
0.0847681428733089	0.08552539885882168	0.08175589117362526	0.08008355451127501	0.07477233073044853	0.053793655974090214	0.055265376554859254	0.05658155293265973	0.05463236561164248	0.055885278253516336	-0.0	0.05436819936242363	0.056574017952943326	0.061292126021647575	0.06888626799016657	0.07581584119857154
0.07599632715735179	0.07554923282576564	0.07654997340795312	0.07710793339785597	0.07721112209429515	0.05601496381060805	0.05754745632442439	0.058917981729992304	0.056888306385013604	0.05819295569768015	-0.0	0.05661323188743521	0.05891013560746196	0.06382306907400864	0.07173079685038619	0.07894651374976781
0.09143446975694217	0.08971747340240853	0.09020259724392062	0.08860025924686056	-0.0	0.058052065494746646	0.05964029031415512	0.06106065775160003	0.05895716900423317	0.060309264626443516	-0.0	0.0586720908454157	0.06105252628836189	0.06614412888826018	0.0743394377764534	0.08181756936019859
0.08957484948432522	0.09001229846182354	0.08735117840311107	0.08565659124949092	0.08056860133649262	0.051412038564769384	0.052818601362648494	0.054076506397511874	0.052213615840930906	0.053411058028041795	-0.0	0.05196114507748453	0.05406930501547621	0.05857852733153901	0.06583645231696636	0.07245923112938811
-0.0	0.09433174294160035	0.09910471349356208	-0.0	0.09291969860574176	0.06472745863080008	0.06649831304258626	0.06808200819217694	0.06573663977651113	0.06724421255115126	-0.0	0.06541878054834857	0.06807294169392457	0.07375002645982691	0.08288771195828963	0.09122575210548041
0.07529896763127193	0.07880977520983495	0.07775610273326129	0.08003525410578377	0.07975587433438927	0.05517677067266673	0.05668633137288108	0.058036348597916995	0.05603704477923548	0.05732217166384165	-0.0	0.055766086423855665	0.05802861988269386	0.06286803750920991	0.07065743613373301	0.07776517894942445
0.09128314785080999	0.0874936813674225	0.09007412960105105	0.08752389203389467	-0.0	0.058376766659469066	0.05997387485700212	0.06140218680007903	0.05928693266175787	0.0606465909265651	-0.0	0.059000259982411	0.06139400985533112	0.06651409118859404	0.07475523869283954	0.08227519752277306
0.08970454262678416	0.07930827200275836	0.08153114911309539	0.0780937036082058	0.0793221670693798	0.053698011404461135	0.05516711528110377	0.056480951510778386	0.05453522982486382	0.055785914800886655	-0.0	0.054271533260531774	0.05647342992817878	0.06118314924903678	0.068763788910878	0.0756810414090574
0.08629602230423078	0.08398436016422269	0.08055406768402017	0.07812529808479929	0.07627867081480391	0.05394484363303453	0.05542070050060537	0.05674057600652262	0.05478591047320371	0.056042344439772025	-0.0	0.054521001781849855	0.056733019849663245	0.061464388212739335	0.06907987360038687	0.07602892245014566
0.07786948426646861	0.07692478747223853	0.07760622255057542	0.07916073664604015	0.07837711432429086	0.05533255950902112	0.05684638237793483	0.05820021130869369	0.056195262556254115	0.0574840179319713	-0.0	0.05592353916358831	0.05819246077183191	0.06304554225057195	0.07085693385026959	0.07798474502024967
0.08733872367928085	0.08711242575992191	0.08559968004044247	0.08384050321004505	0.07754973833299086	0.052475263964486187	0.053910915149730405	0.055194834258745176	0.05329341823980282	0.054515624100628476	-0.0	0.05303572626093929	0.05518748394870535	0.05978995912602881	0.06719798145070141	0.07395772247755085
0.084233181031879	0.07978734423521004	0.08206299322947348	0.08348979976422485	0.07891977250738674	0.05364964508217671	0.05511742572263781	0.05643007856721396	0.0544861094117875	0.055735667883661584	-0.0	0.05422265036152128	0.05642256375937712	0.061128040990135614	0.0687018526959424	0.07561287475737191
0.07710127546541268	0.07742982983831057	0.07634385162966488	0.07831000997293447	0.07958205464083568	0.05543879850719475	0.05695552792925605	0.05831195622340201	0.05630315795182328	0.05759438774913278	-0.0	0.05603091284786717	0.05830419080544168	0.063166590243064	0.07099297978294834	0.07813447641271175
0.08650021868395127	0.08494661290066699	0.0817108419314624	0.08427016840327639	0.07256543686608968	0.05351357810911678	0.054977636143984536	0.05628695982023224	0.054347920986307356	0.055594310310675084	-0.0	0.05408513012453409	0.05627946407155514	0.06097300720577654	0.06852761010541589	0.07542110433695559
0.08991645063253423	-0.0	0.08795456877673341	0.09136511777703092	0.08740023860317474	0.05835304636171194	0.05994950560446103	0.06137723717992735	0.05926284253521751	0.06062194832854106	-0.0	0.058976286339905336	0.06136906355772667	0.06648706444253868	0.0747248633119788	0.08224176654851832
0.07705792178606617	0.07764478836842166	0.07862737879163505	0.0792580821944408	0.0758617362130241	0.0554675607476184	0.05698507706509356	0.058342209088717144	0.05633236863115305	0.05762426833226408	-0.0	0.05605998228353104	0.05833443964197508	0.06319936174432728	0.0710298116986444	0.07817501341308825
0.07258163146336023	0.0718611730803734	0.07500658171038073	0.08110404530165112	0.07257271930663543	0.05685742464311462	0.058412965728797665	0.05980410373313562	0.057743902223994246	0.059068173363960266	-0.0	0.0574646906267113	0.05979613960551397	0.06478296322099068	0.07280962262692793	0.08013386336445283
0.0871445555485084	0.08737524082537376	0.0865770547612914	0.08383302565414637	0.08044931326174533	0.05211807677889852	0.05354395581308334	0.05481913557676806	0.05293066206416349	0.054144548647702	-0.0	0.05267472413598451	0.05481183529861675	0.05938298247430428	0.06674058007606912	0.07345430908334462
0.08442539349911955	0.09186346726984021	0.09108567103654154	0.09232660059637245	-0.0	0.05807507310061839	0.05966392737653921	0.06108485774406964	0.05898053532714008	0.06033316682146646	-0.0	0.05869534418412704	0.06107672305811239	0.06617034359802497	0.07436890050909713	0.08184999587893105
0.08863557373952571	0.0879393517584091	0.07508312040267905	0.08418587089301567	0.07805651011542811	0.05315919998293826	0.054613562718755844	0.055914215779295444	0.053988017666788075	0.05522615313991159	-0.0	0.05372696706116031	0.05590676966903656	0.060569231177251714	0.06807380591368101	0.07492164998212353
0.07830665975907543	0.07758779608885547	0.08280448122560508	0.07919666130373719	0.07819087903409516	0.05477492425115351	0.05627349098492069	0.05761367618129222	0.055628933074940566	0.05690470052017626	-0.0	0.055359948079802046	0.057606003753461726	0.06241017642758721	0.07014284570885872	0.07719882360643875
0.0832818358931363	0.08229907287468481	0.08166346179080378	0.07958197451001174	0.07853007519402093	0.053934140929535856	0.05540970498583141	0.05672931862731002	0.05477504090131862	0.05603122559030442	-0.0	0.054510184768077584	0.05672176396959868	0.061452193625111215	0.06906616809389027	0.07601383824636443
0.08875053966844701	0.08538794733179926	0.08503564928008035	0.08066017509224746	0.0757469646415497	0.05300674705886236	0.05445693889196106	0.05575386186697733	0.05383318781304676	0.05506777249207743	-0.0	0.05357288586293249	0.055746437111089515	0.06039552735166809	0.06787858004933679	0.07470678548792435
0.08618020797227118	0.08253707591311774	0.08472850523273576	0.08456936248760538	0.07486588297283805	0.05325165881288039	0.054708551095359846	0.056011466358118	0.05408191804425742	0.05532220698389644	-0.0	0.05382041339805794	0.05600400729697494	0.06067457813971428	0.06819220544652775	0.07505195984564486
0.08509640209190902	0.08644193284590909	0.08299153202010039	0.08563174209171022	0.07643660203843083	0.05291451110195845	0.05436217948589563	0.055656845711756976	0.05373951378348199	0.05497195018695214	-0.0	0.05347966477946958	0.05564943387553509	0.06029043432923056	0.06776046591988122	0.07457678973777877
0.07932891332342201	0.08213787675314126	0.08080788459165063	0.07727708286563773	0.07914792128521056	0.0545379070230148	0.05602998929079186	0.05736437535581306	0.05538822045503296	0.056658467511737705	-0.0	0.05512039938807563	0.05735673612743655	0.062140120608674736	0.06983932976445602	0.0768647756559045
0.08647409766254881	0.08654782373577719	0.08523419185543903	0.0827540061000544	0.07916206642229666	0.052590351788594	0.054029151618715916	0.05531588659649292	0.05341030042544819	0.05463518680662777	-0.0	0.05315204328107815	0.055308520165882655	0.059921089410651426	0.0673453588793282	0.0741199252510647
0.08782470389022089	0.08664974106122399	0.08228099432911834	0.08352446231078088	0.06882759282681057	0.05359391870393126	0.05506017474718344	0.05637146412721458	0.05442951419037357	0.05567777473440607	-0.0	0.05416632879743845	0.056363957125077545	0.06106454673349325	0.06863049145163905	0.07553433497108812
0.0875523314199477	0.08769858864351138	0.08654319030691107	0.08552418248928063	0.08028607497292489	0.05191625327293506	0.05333661069305534	0.05460685241476794	0.05272569188009327	0.05393487777509388	-0.0	0.05247074505314377	0.05459958040641901	0.05915302614325287	0.06648213197718529	0.07316986255147782
0.08162721156720017	0.08096025293925088	0.08038848822485005	0.07948697092049631	0.08151589216791058	0.05405908957895037	0.0555380720587673	0.056860742835103534	0.05490193765473473	0.056161032533399984	-0.0	0.054636467932112874	0.056853170675597205	0.061594559267071636	0.06922617294934616	0.07618993869520824
0.08729553123188306	0.08596565839821241	0.08457428123996637	0.08268447499170001	0.08065071108126302	0.0524997905070715	0.05393611270485139	0.05522063190797383	0.053318327181525536	0.05454110429215213	-0.0	0.05306051475937471	0.055213278162454534	0.05981790450196196	0.06722938928039453	0.07399228975921494
0.07984225581795724	0.08388360083500156	0.08399379934561996	0.08269024428710928	0.08089128180554199	0.053394951349121346	0.05485576391868369	0.0561621851385645	0.05422744468838635	0.055471071066741734	-0.0	0.05396523637088671	0.05615470600616331	0.06083784468165508	0.06837570083968786	0.07525391384887933
0.08349411647060408	0.0836090092286448	0.08374690430600283	0.08132443573691478	0.08010145827031308	0.05330654230891307	0.05476493612850119	0.05606919423289562	0.054137657241882256	0.055379224477721166	-0.0	0.05387588307752068	0.05606172748411687	0.06073711202209186	0.06826248732544977	0.07512931168842797
0.07734671289019918	0.07910440574032875	0.07806766575840873	0.07838409141881189	0.08227831814070992	0.054857033412899305	0.056357846540614306	0.05770004071252642	0.05571232242008421	0.05699000227682832	-0.0	0.0554429342088249	0.05769235678350945	0.06250373104844584	0.07024799181982751	0.07731454682798118
0.0894081369481957	0.08820544791792022	0.08310563918761806	0.08457167736394222	0.07850477631733863	0.05226170126140828	0.05369150966427021	0.054970203506850106	0.053076525830014154	0.05429375758365795	-0.0	0.05281988260043571	0.054962883110944334	0.059546627233567746	0.06692450054797162	0.07365673092586507
0.08707606931606995	0.08742285466468426	0.08616939256707022	0.0837346698159199	0.08406673538121424	0.051837765719289906	0.053255975827688345	0.05452429718421683	0.05264598060840036	0.05385333844307655	-0.0	0.05239141921282342	0.05451703616976883	0.05906359795805076	0.06638162357045241	0.07305924356127401
0.08193686953616647	0.08138051668781769	0.07880456346593157	0.07888079930357589	0.07813983217985329	0.05449773580313135	0.055988719041478514	0.057322122232037656	0.055347422916141094	0.05661673434152798	-0.0	0.055079799119294726	0.05731448863052033	0.06209434979375326	0.06978788791005378	0.07680815903871632
-0.0	-0.0	0.10076865655084748	0.09159107345241009	0.09084635105144694	0.06501317017314147	0.06679184126050794	0.06838252695156834	0.06602680591521305	0.06754103322182069	-0.0	0.06570754363412291	0.06837342043315676	0.0740755642494031	0.08325358413256781	0.0916284289737934
0.08217796985013019	0.08505636260036886	0.07814043575156764	0.08096282483271385	0.07227367069226051	0.05454592626713996	0.05603822793042764	0.05737281020333794	0.05539636472909355	0.056666798562699044	-0.0	0.055128504281774286	0.057365169851690656	0.06214925768093013	0.069849598927053	0.07687607783881278
0.08646614643182386	0.08409985180568497	0.08568590156107576	0.08827195067030899	-0.0	0.05945165176150668	0.061078167339854175	0.06253277863653577	0.06037857655213243	0.061763270057778354	-0.0	0.060086625399690466	0.06252445113058701	0.0677388079686659	0.07613169883217762	0.0837901218521781
0.07611071341326958	0.07578945286074706	0.07707183086558476	0.07740418105549586	0.07622315332560378	0.055998207663253516	0.057530241751880686	0.05890035718261175	0.05687128898859503	0.058175548032400506	-0.0	0.05659629677597232	0.058892513407146845	0.06380397723359188	0.0717093395161291	0.07892289792771728
0.0772393809148474	0.08046767894296673	0.07776754430080679	0.0812000370869406	0.07938577078464042	0.05477728837983347	0.056275919792915914	0.05761616283273137	0.05563133406331099	0.056907156571669955	-0.0	0.055362337458569166	0.05760849007375286	0.06241287009973795	0.07014587312907884	0.07720215556819757
0.08522384312363965	0.08502361190028727	0.08370948758570926	0.08402085746322509	0.08084968405152672	0.05271231615660168	0.05415445276440243	0.055444171860235696	0.053534166368818865	0.05476189343252444	-0.0	0.05327531029007541	0.05543678834584441	0.06006005478265882	0.06750154216874572	0.07429181970570461
0.08793092590547753	0.08745876713174415	0.0874393128930697	0.0825514610014955	0.07160363967820717	0.05287951039872495	0.05432622121146983	0.05562003107057252	0.05370396737599042	0.05493558857508819	-0.0	0.05344429025106534	0.05561262413696571	0.06025055476583991	0.0677156452476453	0.07452746035664382
0.08995227584105867	0.08973025121780913	0.0885399520884244	0.08304137039368509	0.07245245491016722	0.05226890041401697	0.05369890577581144	0.054977775760994635	0.05308383722631712	0.05430123665604002	-0.0	0.05282715864362672	0.05497045435668986	0.059554829899122835	0.06693371953015316	0.07366687728608284
0.0830113360478049	0.08538930338573689	0.07902742176815014	0.08080127161168113	0.07415581566646828	0.054203635121578	0.05568657216901245	0.05701277955994157	0.055048736841169815	0.05631119834243035	-0.0	0.05478255729406874	0.057005187153666134	0.06175925347597364	0.06941127289851165	0.0763936586638063
0.08642261121640125	0.08562088311678269	0.08390390023584741	0.081785552554014	0.07912364696125962	0.052891075777996066	0.05433810300364111	0.05563219583438277	0.05371571307383034	0.054947603643165824	-0.0	0.05345597915442258	0.05562478728079128	0.060263732280380185	0.06773045546646109	0.07454376040062377
0.08390905960649934	0.08204106698243217	0.08207601256146874	0.08145140603703961	0.07883713435685827	0.0536658269706555	0.055134050325371255	0.05644709909431764	0.054502543595924116	0.055752478961546684	-0.0	0.054239005080733885	0.0564395820198529	0.06114647852389216	0.06872257465443643	0.07563568122897131
0.08384154493616594	0.08333781022389072	0.08357759004526838	0.08522867069970208	-0.0	0.06022606918052668	0.0618737717563563	0.06334733082475957	0.06116506809664286	0.06256779862462548	-0.0	0.060869313987491444	0.06333889484468987	0.06862117391276151	0.07712339060134384	0.08488157226577532
0.07640143227200573	0.07701118979402591	0.08070458419927506	0.08195201619904625	0.07642015121341679	0.05510118136771358	0.05660867404831165	0.05795684181999118	0.055960276943516726	0.05724364327115662	-0.0	0.05568968978698571	0.05794912369270577	0.06278191156887025	0.07056063912256312	0.07765864470041563
0.08421238715307292	0.08177288165257726	0.08492624292188743	0.08190387120570053	0.07813124961636393	0.05342710897361485	0.05488880133163809	0.0561960093563002	0.054260103690023584	0.055504479054361254	-0.0	0.05399773745503549	0.05618852571951939	0.06087448486045166	0.06841688076506518	0.07529923624438814
0.0835610083630929	0.08452490878011118	0.08077482237164324	0.0821970210276598	0.08024376031228483	0.05339492062328438	0.054855732352230006	0.056162152820337756	0.05422741348349557	0.05547103914621286	-0.0	0.0539652053168823	0.056154673692240406	0.06083780967284526	0.06837566149325934	0.07525387054442022
0.08402275575075338	0.07770857436388796	0.0813701434290408	0.0766459200256098	0.08110639369637955	0.05434252950193193	0.05582926650894188	0.05715887224674148	0.055189796756721074	0.05645549325887306	-0.0	0.05492293513648644	0.057151260385265995	0.06191750878898773	0.069589136167593	0.07658941398278593
0.08234107483186684	0.0815659535360566	0.07998253996700151	0.0805243159191094	0.07563226770230394	0.05441578198136252	0.05590452307565039	0.05723592109139237	0.05526419133291681	0.05653159396483196	-0.0	0.05499696998935817	0.057228298969302746	0.06200097216620866	0.06968294072200794	0.07669265475063013
0.07728034747846768	0.07911823525888777	0.07845274784446052	0.0789624410329307	0.07869837555686778	0.055099115813037926	0.05660655198289561	0.05795466921638022	0.05595817918428865	0.057241497402917944	-0.0	0.05568760217114391	0.05794695137842098	0.06277955808991083	0.07055799404573465	0.07765573354365483
0.08817408751268595	0.0884956091240673	0.08200976378376015	0.08522201728847971	0.07715038716927841	0.05251056494100141	0.05394718191250272	0.055231964735101585	0.05332926960220802	0.054552297661096726	-0.0	0.05307140426969542	0.055224609480386835	0.05983018081875593	0.06724318664236403	0.07400747505861582
0.08152473451916853	0.08057433972684512	0.07947251022738233	0.08055459434061782	0.07752731795881872	0.054451395785539584	0.055941111224619935	0.05727338060794109	0.05530036040035405	0.05656859251642808	-0.0	0.055032964166933415	0.05726575349735817	0.06204155029264762	0.06972854650979586	0.07674284822554965
0.08138171053385397	0.08138519643847425	0.08089869920006319	0.08236068692272513	0.08078762957298034	0.053801945539189884	0.055273892911080334	0.056590272110748345	0.05464078442131597	0.05589389013615951	-0.0	0.05437657746426122	0.05658273596989679	0.06130157109578418	0.06889688331631681	0.07582752436715011
0.08804496187545725	0.08834239838721392	0.08679313829451937	0.08371431843967345	0.0790068200334187	0.05207069086578101	0.053495273486433216	0.054769293852818084	0.05288253734604572	0.05409532026022923	-0.0	0.05262683211740551	0.05476200021210176	0.059328991286944785	0.0666798993387059	0.07338752420325212
0.07407900746074908	0.07394646607497464	0.074670260622642	0.07485422968061725	0.07339346443833764	0.05705539746502888	0.058616354815347	0.06001233664646957	0.05794496168708777	0.05927384382898017	-0.0	0.05766477789825425	0.060004344788418186	0.06500853210880664	0.07306313967495537	0.0804128828093315
0.0874402685692349	0.08748443527965022	0.08730940806653952	0.085792012229663	0.07881647999831445	0.051985345198866634	0.05340759287923261	0.05467952508208395	0.05279586103461447	0.05400665615557088	-0.0	0.05254057491570584	0.054672243395897525	0.059231749014093185	0.06657060867280107	0.07326723950773183
0.07730959415696705	0.08007250316947132	0.081040488702047	0.07807549389354251	0.07984638990971991	0.05475152435240131	0.05624945089706147	0.057589063565066545	0.05560516834282195	0.05688039077901458	-0.0	0.05533629825832435	0.057581394414904376	0.06238351474198057	0.07011288061971951	0.07716584419695757
0.08536623247493352	0.08548379298759098	0.08469142503655616	0.08323472415514348	0.07835632094715947	0.052866051525129555	0.05431239412156889	0.05560587468066069	0.0536902986619075	0.05492160638922932	-0.0	0.05343068762990903	0.055598469632263905	0.06023521981673521	0.06769841028644867	0.07450849165476359
0.07917884655976429	0.07426168460334784	0.07518745604997333	0.0734855760540183	0.0732934023615016	0.0566505548656103	0.05820043627816685	0.059586512772750504	0.057533807090767775	0.058853260009053866	-0.0	0.05725561137560346	0.05957857762177209	0.06454725720244135	0.0725447124498042	0.07984230470542422
0.09363241996810197	0.08941117898200651	0.09300743183657913	-0.0	0.0800615923456716	0.058400550699744966	0.059998309595969794	0.061427203466253785	0.05931108752464172	0.060671299745565094	-0.0	0.05902429804823771	0.06141902319003011	0.06654119056244208	0.07478569570013281	0.08230871833462282
0.0859540769599045	0.0837958430498401	0.0820955846830782	0.07772887317819219	0.08356825184851784	0.053227932147563495	0.0546841753010513	0.055986510040402955	0.05405782145087915	0.05529755777072712	-0.0	0.05379643331998376	0.05597905430269903	0.06064754413850461	0.06816182191159345	0.07501851989706239
0.08518360196505212	0.07841318823217903	0.0791927145145508	0.0774832034927869	0.07142039284063134	0.05517340325296846	0.056682871825202576	0.058032806659142726	0.056033624857298736	0.05731867331104472	-0.0	0.05576268303841593	0.05802507841560047	0.06286420069409154	0.07065312393424462	0.07776043296679007
0.07424904880105557	0.07387429718914083	0.07420376734981934	0.074428315062683	0.0723674880113169	0.05722051779381937	0.05878599260965985	0.06018601446134458	0.05811265644605232	0.05944538441964412	-0.0	0.05783166179547058	0.060177999474574646	0.0651966690892312	0.07327458697322349	0.08064560052296423
0.07846519998279167	0.08111929820730024	0.07810547966183527	0.07813430535501863	0.07452902295002442	0.055294922577788855	0.05680771575193115	0.058160623814998015	0.05615703881870834	0.057444917589441376	-0.0	0.05588550025094011	0.05815287855001278	0.06300265898691597	0.07080873731697498	0.07793170018531817
0.08121503899685	0.08115626893256665	0.0815290371966524	0.08262745794176071	0.08143174808627811	0.05369803709668269	0.055167141676229235	0.05648097853451878	0.05453525591765889	0.05578594149208146	-0.0	0.05427155922715922	0.05647345694832042	0.061183178522579415	0.06876382181143528	0.07568107761922668
0.08023834118456878	0.07885773006329524	0.07433277303809636	0.07779562130008853	0.07547103791889047	0.05562668508300955	0.05714855482385882	0.05850958016329415	0.05649397391176432	0.0577895797913797	-0.0	0.05622080614711314	0.058501788427703746	0.06338066693062291	0.07123358073819049	0.07839928047812385
0.08524187553610815	0.08617097015980468	0.08152904784421273	0.08363651961649886	0.08089298562215874	0.05283531302503609	0.054280814658309966	0.055573543134521744	0.0536590809105751	0.05488967270486241	-0.0	0.05339962082712492	0.05556614239172514	0.060200196578635304	0.06765904764197486	0.07446516934845128
0.07719889794412846	0.07676131306888018	0.07995440099328627	0.07924973392936022	0.07928496609623387	0.05510481495685576	0.05661240704746466	0.05796066372264236	0.05596396718480826	0.05724741814268362	-0.0	0.055693362184693326	0.057952945086393204	0.06278605165564406	0.07056529216930037	0.07766376581762538
0.07691370273605545	0.07777584854773983	0.0793241346543048	0.07983747616893787	0.07279230581875641	0.05563140470725942	0.05715340357054917	0.058514544385644914	0.056498767120794255	0.05779448292558167	-0.0	0.05622557617933136	0.058506751988967765	0.06338604443841746	0.07123962452337299	0.07840593223428664
0.09881542029575638	0.09773405922461914	0.08859110295848895	-0.0	0.08086074797483031	0.057503645473734745	0.0590768662742266	0.06048381544768298	0.05840019843671685	0.05973952076131542	-0.0	0.05811781342186447	0.06047576080268037	0.06551926284351978	0.07363715034395774	0.08104463574060629
0.07866621969754446	0.07780154021482644	0.07905136631621028	0.07797070399966917	0.07509292476567563	0.05545551147373349	0.05697269813961612	0.058329535352088284	0.05632013149418373	0.05761175055462622	-0.0	0.05604780431732136	0.05832176759311094	0.06318563288355271	0.07101438182136813	0.07815803137647306
0.08962335993032722	0.08971770845516684	0.08772781898120048	0.086367386595788	0.08581077967023526	0.050860262292555636	0.05225172924909264	0.05349613390213277	0.05165323669410494	0.05283782741287028	-0.0	0.051403475556275176	0.053489009808449124	0.05794983719698915	0.06512986698696688	0.07168156726784565
