gev_nuFnu10000_100000,gev_nuFnu1000_3000,gev_nuFnu100_300,gev_nuFnu3000_10000,gev_nuFnu300_1000,gev_nuFnu30_100,s_FLUX_U,s_FLUX_B,s_FLUX_V,s_FLUX_R,s_FLUX_I,s_FLUX_G,s_FLUX_J,s_FLUX_H,s_FLUX_K,s_FLUX_u,s_FLUX_g,s_FLUX_r,s_FLUX_i,s_FLUX_z,s_MAIN_ID,s_class,s_nan_spectra,gev_1FGL_Name,gev_CLASS1,marked
0.47637514079191273,0.05805576267121116,0.26992355931697276,0.07143420905816783,0.12420632801663507,0.0,3.546686201141647e-06,4.929721833668937e-07,3.5630479473914753e-07,3.637662850040154e-07,6.163430971406226e-08,1.7878132634641332e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'MAC 1-159',B0Ve,False,b'                  ',b'bcu  ',0
0.046387012365833924,0.2320051474544005,0.2707701924185859,0.14513180180997517,0.30408885261640056,0.0,0.0011793327338361372,0.00012931125150665815,7.973266436000733e-05,0.0,4.8043757193360896e-05,9.068529091175207e-05,3.8162479320265877e-05,2.7646250490023725e-05,2.4078907185745706e-05,0.0,0.0,0.0,0.0,0.0,b'AzV 233',B0Ve,False,b'1FGL J0101.3-7257 ',b'GAL  ',0
3.4498772593080136e-07,0.0505878633157455,0.02676505933150604,0.018899676584004654,0.052557355188894754,0.0,0.10455881573068604,0.04564151432271738,0.057459312683950145,0.0,0.0,0.060962117296683035,0.16381752132179364,0.2129907147218423,0.2057597045144506,0.0,0.0,0.0,0.0,0.0,b'LS   I +62   58',B0Ve,False,b'                  ',b'     ',0
2.1555772167932106e-14,6.044180780767226e-12,1.581543157855616e-14,1.629961139989237e-12,9.804837497290672e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'BBRW W3 (c)',B0Ve,True,b'                  ',b'     ',0
2.1555772167932106e-14,6.044180780767226e-12,1.581543157855616e-14,1.629961139989237e-12,9.804837497290672e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'[WBN72] W 3 IRS  2b',B0Ve,True,b'                  ',b'     ',0
0.00026261318266002087,0.07363603303300652,0.00019267882354802554,0.019857756857419646,0.11945197604465269,0.0,0.0,0.0,0.0,0.0,0.0,7.853303964941751e-11,0.0,0.0,0.78659894198018,0.0,0.0,0.0,0.0,0.0,b'2MASS J02254709+6206131',B0Ve,False,b'                  ',b'     ',0
0.02639042477328106,0.4191407591784021,1.683992891932274e-05,0.29660485486538424,0.09565184649253557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010352717553461682,0.05957370279885133,0.09226885440916467,0.0,0.0,0.0,0.0,0.0,b'2MASS J18444314-0346178',B0Ve,False,b'1FGL J1844.2-0342c',b'     ',0
0.0007519405811933532,0.012155747325419334,0.0037491444384145957,0.008521263739817504,0.008377162436567965,0.0,0.00010764558303793307,0.0002582238362229826,0.001324330456573525,0.002355029583012155,0.0,0.0027822519791845185,0.17021450765486984,0.3365085474235495,0.45289420496213684,0.0,0.0,0.0,0.0,0.0,b'Schulte 21',B0Ve,False,b'1FGL J2032.2+4127 ',b'PSR  ',0
0.0007836147712381559,0.004765078209974402,0.005268054993147817,0.00321459506639867,0.004512346153328366,0.0,0.23968680865529962,0.047823826673926755,0.06755289136822948,0.030174807933329252,0.10462716946802597,0.0681780547765868,0.11793549170207207,0.12320960789614813,0.12607959478822622,0.0,0.0,0.0,0.05618805754406831,0.0,b'HD 306181',B0Ve,False,b'                  ',b'spp  ',0
0.0009660127898463478,0.08644598996478087,0.1053501859825843,0.04048524975162751,0.11004037784762911,0.0,0.0,0.018604052065459696,0.030875060216850922,0.033083202731299076,0.0,0.0372913058915109,0.13602159612266665,0.15332287661071053,0.16580871574387357,0.0,0.0275174142980142,0.021857839924315236,0.03233012005883115,0.0,b'UCAC4 146-087591',B0Ve,False,b'1FGL J1134.8-6055 ',b'PSR  ',0
0.0007301828267149282,0.008600817087449867,0.003874373418238057,0.001982546048492427,0.0036596757530604823,0.0,0.16143328802204795,0.03147697972226481,0.04549816227797709,0.04149472969400332,0.0,0.05602651351285547,0.17782542814024438,0.22079728338019317,0.24660002011645804,0.0,0.0,0.0,0.0,0.0,b'CPD-59  2700',B0Ve,False,b'                  ',b'     ',0
0.046439329345970566,0.23226681140023187,0.27107557700913976,0.14529548679862256,0.30443181521844614,0.0,0.0,6.639354996979369e-05,0.00011275255355001623,0.0,0.0,6.199068409587082e-05,6.578489416015936e-05,7.130599226311023e-05,0.00011275255355001623,0.0,0.0,0.0,0.0,0.0,b'AzV 228',B0Ve,False,b'1FGL J0101.3-7257 ',b'GAL  ',0
0.0028431711674965824,0.01728902194640734,0.019113960858137238,0.011663440179311963,0.016372040129662417,0.0,0.07750760809291408,0.02134739414481322,0.04358573104730353,0.06446803172182108,0.10699036717751231,0.05063432263049457,0.17633750253525926,0.18938467060725092,0.20246273776161547,0.0,0.0,0.0,0.0,0.0,b'V* EN Car',B0Ve,False,b'                  ',b'spp  ',0
0.04641426802388358,0.23214146692492182,0.270929289101002,0.14521707703164857,0.3042675263735776,0.0,0.0007977951295241171,7.796363963994916e-05,4.186890931588459e-05,0.0,2.248496125700596e-05,5.017548481331549e-05,1.2413429147620712e-05,1.126917058138313e-05,1.6401820687207518e-05,0.0,0.0,0.0,0.0,0.0,b'OGLE SMC-SC8  83095',B0Ve,False,b'1FGL J0101.3-7257 ',b'GAL  ',0
0.04645506738909854,0.23234552539430744,0.27116744308864593,0.14534472667072537,0.304534985550682,0.0,0.0,9.167974335479192e-05,6.057216318586655e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'AzV 227',B0Ve,False,b'1FGL J0101.3-7257 ',b'GAL  ',0
0.00013432807820880393,0.037665233344546765,9.855627130587189e-05,0.010157351162558226,0.06110033859608304,0.0,0.0,2.894696484280388e-09,2.380147925563208e-07,0.0,0.0,5.8979784951014175e-06,0.03789689369465482,0.22110746605803228,0.6318336939066259,0.0,0.0,0.0,0.0,0.0,b'2MASS J02252738+6203432',B0Ve,False,b'                  ',b'     ',0
1.0571868794523676e-06,4.815262669247361e-05,9.331433150270497e-05,2.0170510084138175e-05,7.619708865879195e-05,0.0,0.570617937118332,0.0013688159495359932,0.003857854285428814,0.007020129039709432,0.0,0.08484871730711656,0.09127364945719965,0.09757660372059232,0.1069906090356363,0.0,0.0005204103608823527,0.00432857609809984,0.03135780588364923,0.0,b'HD 104705',B0Ve,False,b'                  ',b'psr  ',0
5.929002388773649e-12,8.840735594650099e-11,1.3538363198420367e-10,4.0559513219607e-11,1.3179176914225056e-10,0.0,5.370312189167915e-12,2.4547108040943714e-12,1.778279372287059e-11,6.456548391612243e-11,2.8183816336454965e-10,4.042964559351473e-11,2.3933141079188353e-09,5.915620476955992e-09,1.2105986182577162e-08,0.0,0.0,0.0,0.0,0.0,b'LS   I +61  303',B0Ve,False,b'1FGL J0240.5+6113 ',b'HMB  ',1
4.394531810171827e-07,2.801004629083527e-06,4.318845577168862e-05,2.4974581959233463e-06,3.157188398717287e-05,0.0,0.0,4.020111272649305e-05,0.0005810826674696786,0.0,0.0,0.0014042279506881188,0.0946755451896508,0.35337664354192416,0.549841801281776,0.0,0.0,0.0,0.0,0.0,b'HD 330587',B0Ve,False,b'                  ',b'     ',0
8.837787814875912e-13,2.1943378103989314e-12,1.834339104209138e-12,9.154530432251029e-13,1.7493463275042985e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'[CHP2004] J095549.8+693934',B0Ve,True,b'1FGL J0956.5+6938 ',b'sbg  ',0
8.837787814875912e-13,2.1943378103989314e-12,1.834339104209138e-12,9.154530432251029e-13,1.7493463275042985e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'[MTK2001b] 8',B0Ve,True,b'1FGL J0956.5+6938 ',b'sbg  ',0
8.837787814875912e-13,2.1943378103989314e-12,1.834339104209138e-12,9.154530432251029e-13,1.7493463275042985e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'[CHP2004] J095637.5+694137',B0Ve,True,b'1FGL J0956.5+6938 ',b'sbg  ',0
8.837787814875912e-13,2.1943378103989314e-12,1.834339104209138e-12,9.154530432251029e-13,1.7493463275042985e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'CXOU J095601.7+694308',B0Ve,True,b'1FGL J0956.5+6938 ',b'sbg  ',0
8.837787814875912e-13,2.1943378103989314e-12,1.834339104209138e-12,9.154530432251029e-13,1.7493463275042985e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'CXOU J095548.9+694010',B0Ve,True,b'1FGL J0956.5+6938 ',b'sbg  ',0
8.837787814875912e-13,2.1943378103989314e-12,1.834339104209138e-12,9.154530432251029e-13,1.7493463275042985e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'CXOU J095527.1+693923',B0Ve,True,b'1FGL J0956.5+6938 ',b'sbg  ',0
8.837787814875912e-13,2.1943378103989314e-12,1.834339104209138e-12,9.154530432251029e-13,1.7493463275042985e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'CXOU J095552.8+694020',B0Ve,True,b'1FGL J0956.5+6938 ',b'sbg  ',0
8.837787814875912e-13,2.1943378103989314e-12,1.834339104209138e-12,9.154530432251029e-13,1.7493463275042985e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'CXOU J095552.4+694024',B0Ve,True,b'1FGL J0956.5+6938 ',b'sbg  ',0
8.837787814875912e-13,2.1943378103989314e-12,1.834339104209138e-12,9.154530432251029e-13,1.7493463275042985e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'CXOU J095550.7+694039',B0Ve,True,b'1FGL J0956.5+6938 ',b'sbg  ',0
8.837787814875912e-13,2.1943378103989314e-12,1.834339104209138e-12,9.154530432251029e-13,1.7493463275042985e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'CXOU J095547.5+694120',B0Ve,True,b'1FGL J0956.5+6938 ',b'sbg  ',0
8.837787814875912e-13,2.1943378103989314e-12,1.834339104209138e-12,9.154530432251029e-13,1.7493463275042985e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'CXOU J095527.2+694050',B0Ve,True,b'1FGL J0956.5+6938 ',b'sbg  ',0
8.837787814875912e-13,2.1943378103989314e-12,1.834339104209138e-12,9.154530432251029e-13,1.7493463275042985e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'CXOU J095600.7+694107',B0Ve,True,b'1FGL J0956.5+6938 ',b'sbg  ',0
0.04645248677432701,0.23233261842142744,0.2711523795283387,0.14533665265921944,0.3045180683976925,0.0,9.82310973862194e-05,0.0,1.70705992481254e-05,0.0,0.0,1.1262882523205414e-05,1.5214214321686104e-05,1.7793007819967856e-05,4.822241769573039e-05,0.0,0.0,0.0,0.0,0.0,b'[MA93] 1147',B0Ve,False,b'1FGL J0101.3-7257 ',b'GAL  ',0
8.837787814875912e-13,2.1943378103989314e-12,1.834339104209138e-12,9.154530432251029e-13,1.7493463275042985e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'CXOU J095549.1+694036',B0Ve,True,b'1FGL J0956.5+6938 ',b'sbg  ',0
8.837787814875912e-13,2.1943378103989314e-12,1.834339104209138e-12,9.154530432251029e-13,1.7493463275042985e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'CXOU J095546.5+694040',B0Ve,True,b'1FGL J0956.5+6938 ',b'sbg  ',0
8.837787814875912e-13,2.1943378103989314e-12,1.834339104209138e-12,9.154530432251029e-13,1.7493463275042985e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'CXOU J095552.7+694045',B0Ve,True,b'1FGL J0956.5+6938 ',b'sbg  ',0
8.837787814875912e-13,2.1943378103989314e-12,1.834339104209138e-12,9.154530432251029e-13,1.7493463275042985e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'CXOU J095622.7+694134',B0Ve,True,b'1FGL J0956.5+6938 ',b'sbg  ',0
8.837787814875912e-13,2.1943378103989314e-12,1.834339104209138e-12,9.154530432251029e-13,1.7493463275042985e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'CXOU J095551.4+694035',B0Ve,True,b'1FGL J0956.5+6938 ',b'sbg  ',0
8.837787814875912e-13,2.1943378103989314e-12,1.834339104209138e-12,9.154530432251029e-13,1.7493463275042985e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'CXOU J095553.0+694048',B0Ve,True,b'1FGL J0956.5+6938 ',b'sbg  ',0
8.837787814875912e-13,2.1943378103989314e-12,1.834339104209138e-12,9.154530432251029e-13,1.7493463275042985e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'CXOU J095614.7+694249',B0Ve,True,b'1FGL J0956.5+6938 ',b'sbg  ',0
8.837787814875912e-13,2.1943378103989314e-12,1.834339104209138e-12,9.154530432251029e-13,1.7493463275042985e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'CXOU J095550.5+694056',B0Ve,True,b'1FGL J0956.5+6938 ',b'sbg  ',0
8.837787814875912e-13,2.1943378103989314e-12,1.834339104209138e-12,9.154530432251029e-13,1.7493463275042985e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'CXOU J095544.8+694100',B0Ve,True,b'1FGL J0956.5+6938 ',b'sbg  ',0
8.837787814875912e-13,2.1943378103989314e-12,1.834339104209138e-12,9.154530432251029e-13,1.7493463275042985e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'CXOU J095550.2+694039',B0Ve,True,b'1FGL J0956.5+6938 ',b'sbg  ',0
8.837787814875912e-13,2.1943378103989314e-12,1.834339104209138e-12,9.154530432251029e-13,1.7493463275042985e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'[RVZ2004] 40.49+57.4',B0Ve,True,b'1FGL J0956.5+6938 ',b'sbg  ',0
8.837787814875912e-13,2.1943378103989314e-12,1.834339104209138e-12,9.154530432251029e-13,1.7493463275042985e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'CXOU J095615.1+693951',B0Ve,True,b'1FGL J0956.5+6938 ',b'sbg  ',0
8.837787814875912e-13,2.1943378103989314e-12,1.834339104209138e-12,9.154530432251029e-13,1.7493463275042985e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'[SST2011] J095554.56+694100.4',B0Ve,True,b'1FGL J0956.5+6938 ',b'sbg  ',0
8.837787814875912e-13,2.1943378103989314e-12,1.834339104209138e-12,9.154530432251029e-13,1.7493463275042985e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'CXOU J095550.9+694044',B0Ve,True,b'1FGL J0956.5+6938 ',b'sbg  ',0
8.837787814875912e-13,2.1943378103989314e-12,1.834339104209138e-12,9.154530432251029e-13,1.7493463275042985e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'CXOU J095552.2+694042',B0Ve,True,b'1FGL J0956.5+6938 ',b'sbg  ',0
8.837787814875912e-13,2.1943378103989314e-12,1.834339104209138e-12,9.154530432251029e-13,1.7493463275042985e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'CXOU J095621.2+694224',B0Ve,True,b'1FGL J0956.5+6938 ',b'sbg  ',0
7.116912852547762e-13,2.467604592615657e-11,3.3848358140478345e-11,9.722445937560722e-12,3.887823049189413e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'2FGL J1019.0-5856',B0Ve,True,b'1FGL J1018.6-5856 ',b'HMB  ',1
8.837787814875912e-13,2.1943378103989314e-12,1.834339104209138e-12,9.154530432251029e-13,1.7493463275042985e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'CXOU J095554.1+694039',B0Ve,True,b'1FGL J0956.5+6938 ',b'sbg  ',0
0.10910637590383696,0.2709006495928754,0.22645722666262025,0.1130167027639054,0.21596449472730472,0.0,0.0,0.0,1.234543962679898e-06,0.0,0.0,0.0,0.013851817171224043,0.03994908060635332,0.010752418027917637,0.0,0.0,0.0,0.0,0.0,b'SN 2004am',B0Ve,False,b'1FGL J0956.5+6938 ',b'sbg  ',0
8.837787814875912e-13,2.1943378103989314e-12,1.834339104209138e-12,9.154530432251029e-13,1.7493463275042985e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'[SST2011] J095552.13+694053.1',B0Ve,True,b'1FGL J0956.5+6938 ',b'sbg  ',0
8.837787814875912e-13,2.1943378103989314e-12,1.834339104209138e-12,9.154530432251029e-13,1.7493463275042985e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'CXOU J095534.5+693823',B0Ve,True,b'1FGL J0956.5+6938 ',b'sbg  ',0
8.837787814875912e-13,2.1943378103989314e-12,1.834339104209138e-12,9.154530432251029e-13,1.7493463275042985e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'CXOU J095551.2+694012',B0Ve,True,b'1FGL J0956.5+6938 ',b'sbg  ',0
8.837787814875912e-13,2.1943378103989314e-12,1.834339104209138e-12,9.154530432251029e-13,1.7493463275042985e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'CXOU J095555.1+694027',B0Ve,True,b'1FGL J0956.5+6938 ',b'sbg  ',0
8.837787814875912e-13,2.1943378103989314e-12,1.834339104209138e-12,9.154530432251029e-13,1.7493463275042985e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'CXOU J095551.3+694043',B0Ve,True,b'1FGL J0956.5+6938 ',b'sbg  ',0
8.837787814875912e-13,2.1943378103989314e-12,1.834339104209138e-12,9.154530432251029e-13,1.7493463275042985e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'CXOU J095551.0+694050',B0Ve,True,b'1FGL J0956.5+6938 ',b'sbg  ',0
8.837787814875912e-13,2.1943378103989314e-12,1.834339104209138e-12,9.154530432251029e-13,1.7493463275042985e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'CXOU J095554.9+694038',B0Ve,True,b'1FGL J0956.5+6938 ',b'sbg  ',0
8.837787814875912e-13,2.1943378103989314e-12,1.834339104209138e-12,9.154530432251029e-13,1.7493463275042985e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'CXOU J095632.1+694127',B0Ve,True,b'1FGL J0956.5+6938 ',b'sbg  ',0
8.837787814875912e-13,2.1943378103989314e-12,1.834339104209138e-12,9.154530432251029e-13,1.7493463275042985e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'NAME M82 ULX-1',B0Ve,True,b'1FGL J0956.5+6938 ',b'sbg  ',0
7.31226534940431e-14,9.85231427687931e-13,1.3278161122656289e-12,1.267356174428387e-13,1.0778691307517118e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'RX J004244.7+411136',B0Ve,True,b'                  ',b'gal  ',0
8.837787814875912e-13,2.1943378103989314e-12,1.834339104209138e-12,9.154530432251029e-13,1.7493463275042985e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'[CHP2004] J095630.9+694220',B0Ve,True,b'1FGL J0956.5+6938 ',b'sbg  ',0
8.837787814875912e-13,2.1943378103989314e-12,1.834339104209138e-12,9.154530432251029e-13,1.7493463275042985e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'CXOU J095550.6+694043',B0Ve,True,b'1FGL J0956.5+6938 ',b'sbg  ',0
2.0572129069600777e-12,1.1111410185994649e-12,2.180562080168113e-17,1.453137848758891e-12,2.974876656311145e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'2E  4673',B0Ve,True,b'                  ',b'snr  ',0
8.837787814875912e-13,2.1943378103989314e-12,1.834339104209138e-12,9.154530432251029e-13,1.7493463275042985e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'CXOU J095608.0+694139',B0Ve,True,b'1FGL J0956.5+6938 ',b'sbg  ',0
8.837787814875912e-13,2.1943378103989314e-12,1.834339104209138e-12,9.154530432251029e-13,1.7493463275042985e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'CXOU J095624.6+694256',B0Ve,True,b'1FGL J0956.5+6938 ',b'sbg  ',0
0.11663574390557835,0.28959534699986555,0.24208490911538025,0.1208159201643886,0.2308680798078429,0.0,3.086651332277896e-13,1.2288191077314077e-12,2.3414702412661802e-12,0.0,3.065401143033443e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'CXOM82 J095538.3+694030',B0Ve,False,b'1FGL J0956.5+6938 ',b'sbg  ',0
8.837787814875912e-13,2.1943378103989314e-12,1.834339104209138e-12,9.154530432251029e-13,1.7493463275042985e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'CXOU J095531.8+693957',B0Ve,True,b'1FGL J0956.5+6938 ',b'sbg  ',0
0.015748536457172183,0.01573684147767967,0.0009506733188077573,0.017067180220812845,0.005678698892006691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9448180696335209,0.0,0.0,0.0,0.0,0.0,b'[KRL2007b] 332',B0Ve,False,b'                  ',b'PWN  ',0
8.837787814875912e-13,2.1943378103989314e-12,1.834339104209138e-12,9.154530432251029e-13,1.7493463275042985e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'CXOU J095553.3+694101',B0Ve,True,b'1FGL J0956.5+6938 ',b'sbg  ',0
8.837787814875912e-13,2.1943378103989314e-12,1.834339104209138e-12,9.154530432251029e-13,1.7493463275042985e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'CXOU J095546.1+694026',B0Ve,True,b'1FGL J0956.5+6938 ',b'sbg  ',0
8.837787814875912e-13,2.1943378103989314e-12,1.834339104209138e-12,9.154530432251029e-13,1.7493463275042985e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'[CHP2004] J095619.6+694146',B0Ve,True,b'1FGL J0956.5+6938 ',b'sbg  ',0
2.661957010375757e-12,4.101590570351359e-11,1.0838682664130517e-10,1.2089620031150673e-11,7.131453024213283e-11,0.0,9.549915736965851e-13,5.88844272490444e-13,5.370312270981546e-12,9.120109139963797e-12,0.0,1.5892767461057662e-11,9.462367899902355e-10,1.774187818362736e-09,2.9512110235447508e-09,0.0,1.6982418522653061e-12,1.2589265100452958e-11,4.16869271121985e-11,0.0,b'V* V479 Sct',B0Ve,False,b'1FGL J1826.2-1450 ',b'HMB  ',1
8.837787814875912e-13,2.1943378103989314e-12,1.834339104209138e-12,9.154530432251029e-13,1.7493463275042985e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'CXOU J095510.7+693955',B0Ve,True,b'1FGL J0956.5+6938 ',b'sbg  ',0
8.837787814875912e-13,2.1943378103989314e-12,1.834339104209138e-12,9.154530432251029e-13,1.7493463275042985e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'CXOU J095547.4+694059',B0Ve,True,b'1FGL J0956.5+6938 ',b'sbg  ',0
8.837787814875912e-13,2.1943378103989314e-12,1.834339104209138e-12,9.154530432251029e-13,1.7493463275042985e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'CXOU J095553.9+694045',B0Ve,True,b'1FGL J0956.5+6938 ',b'sbg  ',0
0.000255254432497384,0.0017203150386969394,0.003922792501714568,0.0007734045941702187,0.001939554235943731,0.0,0.0,0.0,0.0001448698538027087,0.0,0.0,0.0002604820881162851,0.08689162110604086,0.2818237434664917,0.6222679626825257,0.0,0.0,0.0,0.0,0.0,b'3XMM J183327.7-103524',B0Ve,False,b'1FGL J1833.5-1034 ',b'PSR  ',0
8.837787814875912e-13,2.1943378103989314e-12,1.834339104209138e-12,9.154530432251029e-13,1.7493463275042985e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'CXOM82 J095550.5+694022',B0Ve,True,b'1FGL J0956.5+6938 ',b'sbg  ',0
8.837787814875912e-13,2.1943378103989314e-12,1.834339104209138e-12,9.154530432251029e-13,1.7493463275042985e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'CXOU J095615.2+694142',B0Ve,True,b'1FGL J0956.5+6938 ',b'sbg  ',0
