s_FLUX_U	s_FLUX_B	s_FLUX_V	s_FLUX_R	s_FLUX_I	s_FLUX_G	s_FLUX_J	s_FLUX_H	s_FLUX_K	s_FLUX_u	s_FLUX_g	s_FLUX_r	s_FLUX_i	s_FLUX_z	tev_0.3TeV	tev_1TeV	tev_3TeV	tev_10TeV	tev_30TeV	xmm_SC_EP_1_FLUX	xmm_SC_EP_2_FLUX	xmm_SC_EP_3_FLUX	xmm_SC_EP_4_FLUX	xmm_SC_EP_5_FLUX	s_MAIN_ID	s_class	s_nan_spectra	tev_fermi_names	tev_classes	tev_glat	tev_glon	marked
-0.0	-0.01144356221266507	-0.011327396940473394	-0.0	-0.0	-0.011263537418471267	-0.010988822348538079	-0.010909549396292604	-0.010882774162396828	-0.0	-0.0	-0.0	-0.0	-0.0	0.11829439336942653	0.11107242861962474	0.12199796003500483	0.13608769083793262	0.1598846532290321	-0.0	-0.0	0.14254125831661504	0.13712585157536633	0.139811406495835	b'[P93]   287'	B0Ve	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
-0.0	-0.01144356221266507	-0.011327396940473394	-0.0	-0.0	-0.011263537418471267	-0.010988822348538079	-0.010909549396292604	-0.010882774162396828	-0.0	-0.0	-0.0	-0.0	-0.0	0.11829439336942653	0.11107242861962474	0.12199796003500483	0.13608769083793262	0.1598846532290321	-0.0	-0.0	0.14254125831661504	0.13712585157536633	0.139811406495835	b'[P93]   287'	B0Ve	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
-0.0	-0.01144356221266507	-0.011327396940473394	-0.0	-0.0	-0.011263537418471267	-0.010988822348538079	-0.010909549396292604	-0.010882774162396828	-0.0	-0.0	-0.0	-0.0	-0.0	0.11829439336942653	0.11107242861962474	0.12199796003500483	0.13608769083793262	0.1598846532290321	-0.0	-0.0	0.14254125831661504	0.13712585157536633	0.139811406495835	b'[P93]   287'	B0Ve	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
-0.0	-0.01144356221266507	-0.011327396940473394	-0.0	-0.0	-0.011263537418471267	-0.010988822348538079	-0.010909549396292604	-0.010882774162396828	-0.0	-0.0	-0.0	-0.0	-0.0	0.11829439336942653	0.11107242861962474	0.12199796003500483	0.13608769083793262	0.1598846532290321	-0.0	-0.0	0.14254125831661504	0.13712585157536633	0.139811406495835	b'[P93]   287'	B0Ve	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
-0.0	-0.01144356221266507	-0.011327396940473394	-0.0	-0.0	-0.011263537418471267	-0.010988822348538079	-0.010909549396292604	-0.010882774162396828	-0.0	-0.0	-0.0	-0.0	-0.0	0.11829439336942653	0.11107242861962474	0.12199796003500483	0.13608769083793262	0.1598846532290321	-0.0	-0.0	0.14254125831661504	0.13712585157536633	0.139811406495835	b'[P93]   287'	B0Ve	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
-0.0	-0.01144356221266507	-0.011327396940473394	-0.0	-0.0	-0.011263537418471267	-0.010988822348538079	-0.010909549396292604	-0.010882774162396828	-0.0	-0.0	-0.0	-0.0	-0.0	0.11829439336942653	0.11107242861962474	0.12199796003500483	0.13608769083793262	0.1598846532290321	-0.0	-0.0	0.14254125831661504	0.13712585157536633	0.139811406495835	b'[P93]   287'	B0Ve	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
-0.0	-0.01144356221266507	-0.011327396940473394	-0.0	-0.0	-0.011263537418471267	-0.010988822348538079	-0.010909549396292604	-0.010882774162396828	-0.0	-0.0	-0.0	-0.0	-0.0	0.11829439336942653	0.11107242861962474	0.12199796003500483	0.13608769083793262	0.1598846532290321	-0.0	-0.0	0.14254125831661504	0.13712585157536633	0.139811406495835	b'[P93]   287'	B0Ve	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
-0.0	-0.01144356221266507	-0.011327396940473394	-0.0	-0.0	-0.011263537418471267	-0.010988822348538079	-0.010909549396292604	-0.010882774162396828	-0.0	-0.0	-0.0	-0.0	-0.0	0.11829439336942653	0.11107242861962474	0.12199796003500483	0.13608769083793262	0.1598846532290321	-0.0	-0.0	0.14254125831661504	0.13712585157536633	0.139811406495835	b'[P93]   287'	B0Ve	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
-0.0	-0.01144356221266507	-0.011327396940473394	-0.0	-0.0	-0.011263537418471267	-0.010988822348538079	-0.010909549396292604	-0.010882774162396828	-0.0	-0.0	-0.0	-0.0	-0.0	0.11829439336942653	0.11107242861962474	0.12199796003500483	0.13608769083793262	0.1598846532290321	-0.0	-0.0	0.14254125831661504	0.13712585157536633	0.139811406495835	b'[P93]   287'	B0Ve	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
-0.0	-0.01144356221266507	-0.011327396940473394	-0.0	-0.0	-0.011263537418471267	-0.010988822348538079	-0.010909549396292604	-0.010882774162396828	-0.0	-0.0	-0.0	-0.0	-0.0	0.11829439336942653	0.11107242861962474	0.12199796003500483	0.13608769083793262	0.1598846532290321	-0.0	-0.0	0.14254125831661504	0.13712585157536633	0.139811406495835	b'[P93]   287'	B0Ve	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
-0.0	-0.01144356221266507	-0.011327396940473394	-0.0	-0.0	-0.011263537418471267	-0.010988822348538079	-0.010909549396292604	-0.010882774162396828	-0.0	-0.0	-0.0	-0.0	-0.0	0.11829439336942653	0.11107242861962474	0.12199796003500483	0.13608769083793262	0.1598846532290321	-0.0	-0.0	0.14254125831661504	0.13712585157536633	0.139811406495835	b'[P93]   287'	B0Ve	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
-0.0	-0.01144356221266507	-0.011327396940473394	-0.0	-0.0	-0.011263537418471267	-0.010988822348538079	-0.010909549396292604	-0.010882774162396828	-0.0	-0.0	-0.0	-0.0	-0.0	0.11829439336942653	0.11107242861962474	0.12199796003500483	0.13608769083793262	0.1598846532290321	-0.0	-0.0	0.14254125831661504	0.13712585157536633	0.139811406495835	b'[P93]   287'	B0Ve	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
-0.0	-0.01144356221266507	-0.011327396940473394	-0.0	-0.0	-0.011263537418471267	-0.010988822348538079	-0.010909549396292604	-0.010882774162396828	-0.0	-0.0	-0.0	-0.0	-0.0	0.11829439336942653	0.11107242861962474	0.12199796003500483	0.13608769083793262	0.1598846532290321	-0.0	-0.0	0.14254125831661504	0.13712585157536633	0.139811406495835	b'[P93]   287'	B0Ve	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
-0.0	-0.01144356221266507	-0.011327396940473394	-0.0	-0.0	-0.011263537418471267	-0.010988822348538079	-0.010909549396292604	-0.010882774162396828	-0.0	-0.0	-0.0	-0.0	-0.0	0.11829439336942653	0.11107242861962474	0.12199796003500483	0.13608769083793262	0.1598846532290321	-0.0	-0.0	0.14254125831661504	0.13712585157536633	0.139811406495835	b'[P93]   287'	B0Ve	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
-0.0	-0.01144356221266507	-0.011327396940473394	-0.0	-0.0	-0.011263537418471267	-0.010988822348538079	-0.010909549396292604	-0.010882774162396828	-0.0	-0.0	-0.0	-0.0	-0.0	0.11829439336942653	0.11107242861962474	0.12199796003500483	0.13608769083793262	0.1598846532290321	-0.0	-0.0	0.14254125831661504	0.13712585157536633	0.139811406495835	b'[P93]   287'	B0Ve	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
-0.0	-0.01144356221266507	-0.011327396940473394	-0.0	-0.0	-0.011263537418471267	-0.010988822348538079	-0.010909549396292604	-0.010882774162396828	-0.0	-0.0	-0.0	-0.0	-0.0	0.11829439336942653	0.11107242861962474	0.12199796003500483	0.13608769083793262	0.1598846532290321	-0.0	-0.0	0.14254125831661504	0.13712585157536633	0.139811406495835	b'[P93]   287'	B0Ve	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
-0.0	-0.01144356221266507	-0.011327396940473394	-0.0	-0.0	-0.011263537418471267	-0.010988822348538079	-0.010909549396292604	-0.010882774162396828	-0.0	-0.0	-0.0	-0.0	-0.0	0.11829439336942653	0.11107242861962474	0.12199796003500483	0.13608769083793262	0.1598846532290321	-0.0	-0.0	0.14254125831661504	0.13712585157536633	0.139811406495835	b'[P93]   287'	B0Ve	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
-0.0	-0.01144356221266507	-0.011327396940473394	-0.0	-0.0	-0.011263537418471267	-0.010988822348538079	-0.010909549396292604	-0.010882774162396828	-0.0	-0.0	-0.0	-0.0	-0.0	0.11829439336942653	0.11107242861962474	0.12199796003500483	0.13608769083793262	0.1598846532290321	-0.0	-0.0	0.14254125831661504	0.13712585157536633	0.139811406495835	b'[P93]   287'	B0Ve	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
-0.0	-0.01144356221266507	-0.011327396940473394	-0.0	-0.0	-0.011263537418471267	-0.010988822348538079	-0.010909549396292604	-0.010882774162396828	-0.0	-0.0	-0.0	-0.0	-0.0	0.11829439336942653	0.11107242861962474	0.12199796003500483	0.13608769083793262	0.1598846532290321	-0.0	-0.0	0.14254125831661504	0.13712585157536633	0.139811406495835	b'[P93]   287'	B0Ve	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
-0.0	-0.01144356221266507	-0.011327396940473394	-0.0	-0.0	-0.011263537418471267	-0.010988822348538079	-0.010909549396292604	-0.010882774162396828	-0.0	-0.0	-0.0	-0.0	-0.0	0.11829439336942653	0.11107242861962474	0.12199796003500483	0.13608769083793262	0.1598846532290321	-0.0	-0.0	0.14254125831661504	0.13712585157536633	0.139811406495835	b'[P93]   287'	B0Ve	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
-0.0	-0.01144356221266507	-0.011327396940473394	-0.0	-0.0	-0.011263537418471267	-0.010988822348538079	-0.010909549396292604	-0.010882774162396828	-0.0	-0.0	-0.0	-0.0	-0.0	0.11829439336942653	0.11107242861962474	0.12199796003500483	0.13608769083793262	0.1598846532290321	-0.0	-0.0	0.14254125831661504	0.13712585157536633	0.139811406495835	b'[P93]   287'	B0Ve	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
-0.0	-0.01144356221266507	-0.011327396940473394	-0.0	-0.0	-0.011263537418471267	-0.010988822348538079	-0.010909549396292604	-0.010882774162396828	-0.0	-0.0	-0.0	-0.0	-0.0	0.11829439336942653	0.11107242861962474	0.12199796003500483	0.13608769083793262	0.1598846532290321	-0.0	-0.0	0.14254125831661504	0.13712585157536633	0.139811406495835	b'[P93]   287'	B0Ve	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
-0.0	-0.01144356221266507	-0.011327396940473394	-0.0	-0.0	-0.011263537418471267	-0.010988822348538079	-0.010909549396292604	-0.010882774162396828	-0.0	-0.0	-0.0	-0.0	-0.0	0.11829439336942653	0.11107242861962474	0.12199796003500483	0.13608769083793262	0.1598846532290321	-0.0	-0.0	0.14254125831661504	0.13712585157536633	0.139811406495835	b'[P93]   287'	B0Ve	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
-0.0	-0.01144356221266507	-0.011327396940473394	-0.0	-0.0	-0.011263537418471267	-0.010988822348538079	-0.010909549396292604	-0.010882774162396828	-0.0	-0.0	-0.0	-0.0	-0.0	0.11829439336942653	0.11107242861962474	0.12199796003500483	0.13608769083793262	0.1598846532290321	-0.0	-0.0	0.14254125831661504	0.13712585157536633	0.139811406495835	b'[P93]   287'	B0Ve	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
-0.0	-0.019489078435476054	-0.01946393885732441	-0.0	-0.0	-0.019472748114293878	-0.01945973992437537	-0.01947232830819949	-0.01949743836006248	-0.0	-0.0	-0.0	-0.0	-0.0	0.20409414439189344	0.1916340380888321	0.21048393386779013	0.23479304498479142	0.27585011066642473	-0.0	-0.0	-0.0	-0.0	-0.0	b'[P93] 10008'	B0Ve	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
-0.0	-0.019537573136380725	-0.019533413021744425	-0.0	-0.0	-0.01951883335136934	-0.019533413021744425	-0.01952925041222953	-0.01959142737115074	-0.0	-0.0	-0.0	-0.0	-0.0	0.20416516416172703	0.19170072204646302	0.21055717712805855	0.2348747472210953	0.2759460997572753	-0.0	-0.0	-0.0	-0.0	-0.0	b'VFTS 347'	B0Ve	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
-0.018689701144524173	-0.01905347508563021	-0.018989432562005432	-0.0	-0.018908826557297777	-0.01897609487585803	-0.018861687966689553	-0.018858049112594935	-0.018840869567952095	-0.0	-0.0	-0.0	-0.0	-0.0	0.1874365594675816	0.2088645591589781	0.2359002282943896	0.25622539277101236	0.2627513971805905	-0.0	-0.0	-0.0	-0.0	-0.0	b'[M2002] LMC 164299'	B0Ve	False	b''	b'other'	-31.911823272705078	279.62399291992193	0
-0.0	-0.019239612100637654	-0.019122615583453455	-0.0	-0.0	-0.01913283402693745	-0.018932106748464926	-0.01889607746204773	-0.018882518092509452	-0.0	-0.0	-0.0	-0.0	-0.0	0.2036099732741542	0.19117942599452234	0.209984604296966	0.23423604707891615	0.27519571336949195	-0.0	-0.0	-0.0	-0.0	-0.0	b'VFTS 214'	B0Ve	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
-0.0	-0.008875456522485503	-0.008843719025439383	-0.0	-0.0	-0.0	-0.008777348960045749	-0.008742661804029231	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.09233721975685907	0.08669996065112796	0.09522811795873504	0.10622615879911501	0.12480138695038065	0.10870271687760137	0.10448811981767264	0.10457333026268571	0.10791704334124555	0.10426513189657684	b'VFTS 610'	B0Ve	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
-0.0	-0.019569638000395802	-0.019482460093052763	-0.0	-0.0	-0.019481373963459843	-0.01926606347222379	-0.019218490790369153	-0.019218490790369153	-0.0	-0.0	-0.0	-0.0	-0.0	0.2039810731166794	0.19152786990294082	0.21036732255154972	0.23466296604947007	0.27569728548923056	-0.0	-0.0	-0.0	-0.0	-0.0	b'VFTS 54'	B0Ve	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
-0.0	-0.01815740991149765	-0.018117004815698053	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.1893687976690752	0.17780768523995585	0.1952975652680398	0.21785277947247694	0.25594758707764786	-0.0	-0.0	-0.0	-0.0	-0.0	b'[P93]  1570'	B0Ve	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
0.1338748762228062	0.13221798538405366	0.12897671440201008	0.12778671846623418	0.0	0.127437064554138	0.11798870650164804	0.11624749250078567	0.11547044196832432	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	b'Schulte 21'	B0Ve	False	b''	b'unid'	1.1111170053482056	80.29947662353516	0
-0.0	-0.01676207087025864	-0.016599166684114472	-0.0	-0.0	-0.0	-0.016203362705717227	-0.01614643155550095	-0.016101883931407393	-0.0	-0.0	-0.0	-0.0	-0.0	0.19769050383417644	0.18562134476928055	0.2038798078176302	0.22742619832677333	0.2671950609991379	-0.0	-0.0	-0.0	-0.0	-0.0	b'RMC 142'	B0Ve	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
-0.0	-0.017798934285160738	-0.017720793535369376	-0.0	-0.0	-0.0	-0.017531506216348077	-0.01747061301563178	-0.01744507791985672	-0.0	-0.0	-0.0	-0.0	-0.0	0.1988150875460682	0.18667727177062035	0.20503960005149313	0.22871993673775073	0.26871502886643417	-0.0	-0.0	-0.0	-0.0	-0.0	b'[P93]   930'	B0Ve	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
-0.0	-0.0	-0.019032552746544397	-0.019188546864401124	-0.019024397894937945	-0.01906870380989243	-0.019027276909527782	-0.019075092366353956	-0.01905122505015388	-0.0	-0.0	-0.0	-0.0	-0.0	0.18455293501280756	0.2056512748763534	0.23227101279273538	0.2522834840493237	0.2587090889105913	-0.0	-0.0	-0.0	-0.0	-0.0	b'[AAA97b] J053634.4-691522'	B0Ve	False	b''	b'other'	-31.911823272705078	279.62399291992193	0
-0.0	-0.0	-0.01894088432603117	-0.01909612711354437	-0.018932768751466333	-0.018976861271334126	-0.018935633899565235	-0.01898321905794108	-0.018959466696324714	-0.0	-0.0	-0.0	-0.0	-0.0	0.207012445552433	0.19437417469304394	0.21349360134409867	0.23815030355635555	0.27979443597027587	-0.0	-0.0	-0.0	-0.0	-0.0	b'[AAA97b] J053634.4-691522'	B0Ve	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
-0.0	-0.019391935680330444	-0.019362258270025794	-0.0	-0.0	-0.019381902434820734	-0.019323913768778553	-0.019319640059345007	-0.019328184845746676	-0.0	-0.0	-0.0	-0.0	-0.0	0.20395755775733088	0.19150579017457578	0.21034307097217816	0.23463591361814334	0.27566550253681915	-0.0	-0.0	-0.0	-0.0	-0.0	b'VFTS 313'	B0Ve	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
-0.0	-0.018215615389460742	-0.01821941808635278	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.18939814914092146	0.17783524478161009	0.19532783567720524	0.21788654585744652	0.2559872580186302	-0.0	-0.0	-0.0	-0.0	-0.0	b'[P93]  1235'	B0Ve	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
-0.0	-0.019121588133369897	-0.019029447731214066	-0.0	-0.0	-0.019030640150653474	-0.018805452025467358	-0.018778023307835658	-0.018618162914582837	-0.0	-0.0	-0.0	-0.0	-0.0	0.20345967879784277	0.19103830711292083	0.20982960439382384	0.23406314600013853	0.2749925779583973	-0.0	-0.0	-0.0	-0.0	-0.0	b'VFTS 534'	B0Ve	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
-0.0	-0.01908263779530727	-0.01900412356169973	-0.0	-0.0	-0.0	-0.018848574159482667	-0.018814468944269556	-0.018754370285302645	-0.0	-0.0	-0.0	-0.0	-0.0	0.20000970463987439	0.18779895656142181	0.20627161827582402	0.23009424262918807	0.2703296526397536	-0.0	-0.0	-0.0	-0.0	-0.0	b'VFTS 374'	B0Ve	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
-0.0	-0.01998405581830962	-0.019891290403877784	-0.0	-0.019712481250445932	-0.019856614017125244	-0.019640727782938915	-0.01954777201382991	-0.01956557232104843	-0.0	-0.0	-0.0	-0.0	-0.0	0.20799440859237742	0.19529618812541955	0.2145063077310267	0.2392799689512057	0.2811216402075463	-0.0	-0.0	-0.0	-0.0	-0.0	b'OGLE LMC-ECL-21425'	B0Ve	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
-0.019426827038446566	-0.019771194138550444	-0.019714470074443304	-0.019803734692660686	-0.019644683336494224	-0.0	-0.01960436425637962	-0.0195406132119185	-0.019571378942205613	-0.0	-0.0	-0.0	-0.0	-0.0	0.21144431195073687	0.19853547219968085	0.21806422083281993	0.24324879087319637	0.2857844698346648	-0.0	-0.0	-0.0	-0.0	-0.0	b'2MASS J05374020-6910068'	B0Ve	False	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
-0.018336355594966068	-0.018561363012432462	-0.0179787451911107	-0.017573742187707065	-0.017082690001833996	-0.017723290155431257	-0.016307945259598177	-0.015954728861416457	-0.01566304064148524	-0.0	-0.0	-0.0	-0.0	-0.0	0.18334401342496534	0.2132884170807508	0.23056705480453527	0.25693977696234177	0.27104263863338834	-0.0	-0.0	-0.0	-0.0	-0.0	b'LS   I +61  303'	B0Ve	False	b''	b'bin'	1.0861347913742063	135.67527770996094	1
-0.006845508869158463	-0.006980632069606307	-0.006828618571443236	-0.0	-0.0	-0.0067436245440916955	-0.00628160428611739	-0.0061788264762184094	-0.005996295413735801	-0.0	-0.0	-0.0	-0.0	-0.0	0.07405477384159342	0.08706322329591451	0.1017255657670685	0.11779407488995847	0.13245641736111247	0.11057000436651018	0.10593274710768265	0.1083787993327619	0.10517422875209997	0.10270527551566926	b'HD 259440'	B0Ve	False	b''	b'bin'	-1.4395283460617063	205.6665344238281	1
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	b'[CHP2004] J095549.8+693934'	B0Ve	True	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	40.56696319580078	141.4094696044922	0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	b'[MTK2001b] 8'	B0Ve	True	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	40.56696319580078	141.4094696044922	0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	b'[CHP2004] J095637.5+694137'	B0Ve	True	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	40.56696319580078	141.4094696044922	0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	b'CXOU J095601.7+694308'	B0Ve	True	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	40.56696319580078	141.4094696044922	0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	b'CXOU J095548.9+694010'	B0Ve	True	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	40.56696319580078	141.4094696044922	0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	b'CXOU J095527.1+693923'	B0Ve	True	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	40.56696319580078	141.4094696044922	0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	b'CXOU J095552.8+694020'	B0Ve	True	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	40.56696319580078	141.4094696044922	0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	b'CXOU J095552.4+694024'	B0Ve	True	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	40.56696319580078	141.4094696044922	0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	b'CXOU J095550.7+694039'	B0Ve	True	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	40.56696319580078	141.4094696044922	0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	b'CXOU J095547.5+694120'	B0Ve	True	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	40.56696319580078	141.4094696044922	0
-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.1827400107325119	0.17158359090315342	0.18846124394516955	0.21022692095493625	0.24698823346422902	-0.0	-0.0	-0.0	-0.0	-0.0	b'XMMU J053841.7-690514'	B0Ve	True	b''	b'pwn'	-31.74585723876953	279.5587158203125	0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	b'CXOU J095527.2+694050'	B0Ve	True	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	40.56696319580078	141.4094696044922	0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	b'CXOU J095600.7+694107'	B0Ve	True	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	40.56696319580078	141.4094696044922	0
-0.017203691349295308	-0.017469486830477624	-0.01694271563956713	-0.016979520111836698	-0.0	-0.016676055091819502	-0.015338008077411936	-0.015031674217154827	-0.014587115423164411	-0.0	-0.017428151365486866	-0.01668744699349797	-0.016287144680399226	-0.0	0.17492251232441694	0.20082730264271623	0.22937582003255408	0.2694630866674955	0.3060422881129289	-0.0	-0.0	-0.0	-0.0	-0.0	b'CPD-63  2495'	B0Ve	False	b''	b'bin'	-0.9915965795516968	304.18359375	1
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	b'CXOU J095549.1+694036'	B0Ve	True	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	40.56696319580078	141.4094696044922	0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	b'CXOU J095546.5+694040'	B0Ve	True	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	40.56696319580078	141.4094696044922	0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	b'CXOU J095552.7+694045'	B0Ve	True	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	40.56696319580078	141.4094696044922	0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	b'CXOU J095622.7+694134'	B0Ve	True	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	40.56696319580078	141.4094696044922	0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	b'CXOU J095551.4+694035'	B0Ve	True	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	40.56696319580078	141.4094696044922	0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	b'CXOU J095553.0+694048'	B0Ve	True	b'1FGL J0956.5+6938,2FGL J0955.9+6936,3FGL J0955.4+6940'	b'galaxy'	40.56696319580078	141.4094696044922	0
